,客户编号,基金交易频率,最大交易金额,混合型占比,债券指数或债券型占比,货币型占比,股票指数或股票型占比,其他型占比,客户类别
300,300,2.8,5581.0,0.9464285714285714,0.03571428571428571,0.0,0.0,0.017857142857142856,0
301,301,2.75,5581.0,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0,0
302,302,2.9,5573.0,0.9482758620689655,0.05172413793103448,0.0,0.0,0.0,0
303,303,2.7,5589.0,0.9444444444444444,0.05555555555555555,0.0,0.0,0.0,0
304,304,2.7,5587.0,0.9629629629629629,0.0,0.0,0.0,0.037037037037037035,0
305,305,2.85,5580.0,0.9122807017543859,0.05263157894736842,0.0,0.0,0.03508771929824561,0
306,306,2.8,5592.0,0.9285714285714286,0.05357142857142857,0.0,0.0,0.017857142857142856,0
307,307,2.8,5590.0,0.9464285714285714,0.03571428571428571,0.0,0.0,0.017857142857142856,0
308,308,2.7,5590.0,0.9444444444444444,0.05555555555555555,0.0,0.0,0.0,0
309,309,2.7,5582.0,0.8888888888888888,0.09259259259259259,0.0,0.0,0.018518518518518517,0
310,310,2.75,5551.0,0.9636363636363636,0.01818181818181818,0.0,0.0,0.01818181818181818,0
311,311,2.8,5589.0,0.875,0.10714285714285714,0.0,0.0,0.017857142857142856,0
312,312,2.9,5582.0,0.9655172413793104,0.017241379310344827,0.0,0.0,0.017241379310344827,0
313,313,2.7,5567.0,0.9629629629629629,0.018518518518518517,0.0,0.0,0.018518518518518517,0
314,314,2.9,5581.0,0.9655172413793104,0.034482758620689655,0.0,0.0,0.0,0
315,315,2.9,5586.0,0.9137931034482759,0.06896551724137931,0.0,0.0,0.017241379310344827,0
316,316,2.8,5591.0,0.9107142857142857,0.08928571428571429,0.0,0.0,0.0,0
317,317,2.75,5588.0,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0,0
318,318,2.8,5550.0,0.9642857142857143,0.03571428571428571,0.0,0.0,0.0,0
319,319,2.85,5578.0,0.9473684210526315,0.03508771929824561,0.0,0.0,0.017543859649122806,0
320,320,2.65,5590.0,0.9056603773584906,0.07547169811320754,0.0,0.0,0.018867924528301886,0
321,321,2.75,5569.0,0.9090909090909091,0.07272727272727272,0.0,0.0,0.01818181818181818,0
322,322,2.7,5572.0,0.9814814814814815,0.018518518518518517,0.0,0.0,0.0,0
323,323,2.9,5589.0,0.9137931034482759,0.08620689655172414,0.0,0.0,0.0,0
324,324,2.65,5591.0,0.9622641509433962,0.03773584905660377,0.0,0.0,0.0,0
325,325,2.75,5563.0,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0,0
326,326,2.85,5589.0,0.9122807017543859,0.07017543859649122,0.0,0.0,0.017543859649122806,0
327,327,2.9,5549.0,0.9482758620689655,0.05172413793103448,0.0,0.0,0.0,0
328,328,2.9,5585.0,0.9482758620689655,0.05172413793103448,0.0,0.0,0.0,0
329,329,2.75,5584.0,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0,0
330,330,2.7,5583.0,0.9814814814814815,0.018518518518518517,0.0,0.0,0.0,0
331,331,2.8,5575.0,0.9285714285714286,0.07142857142857142,0.0,0.0,0.0,0
332,332,2.75,5548.0,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0,0
333,333,2.85,5569.0,0.9649122807017544,0.03508771929824561,0.0,0.0,0.0,0
334,334,2.95,5581.0,0.864406779661017,0.11864406779661017,0.0,0.0,0.01694915254237288,0
335,335,2.65,5530.0,0.9433962264150944,0.05660377358490566,0.0,0.0,0.0,0
336,336,2.65,5558.0,1.0,0.0,0.0,0.0,0.0,0
337,337,2.8,5590.0,0.9821428571428571,0.017857142857142856,0.0,0.0,0.0,0
338,338,2.7,5525.0,0.9259259259259259,0.05555555555555555,0.0,0.0,0.018518518518518517,0
339,339,2.8,5575.0,0.9821428571428571,0.0,0.0,0.0,0.017857142857142856,0
340,340,2.7,5576.0,1.0,0.0,0.0,0.0,0.0,0
341,341,2.7,5574.0,0.9629629629629629,0.037037037037037035,0.0,0.0,0.0,0
342,342,2.7,5584.0,0.9259259259259259,0.07407407407407407,0.0,0.0,0.0,0
343,343,2.85,5478.0,0.8771929824561403,0.12280701754385964,0.0,0.0,0.0,0
344,344,2.9,5584.0,0.9827586206896551,0.017241379310344827,0.0,0.0,0.0,0
345,345,2.9,5586.0,0.9827586206896551,0.017241379310344827,0.0,0.0,0.0,0
346,346,2.9,5569.0,0.9827586206896551,0.017241379310344827,0.0,0.0,0.0,0
347,347,2.7,5502.0,0.9259259259259259,0.05555555555555555,0.0,0.0,0.018518518518518517,0
348,348,2.65,5567.0,0.9811320754716981,0.018867924528301886,0.0,0.0,0.0,0
349,349,2.9,5579.0,0.9482758620689655,0.034482758620689655,0.0,0.0,0.017241379310344827,0
350,350,2.9,5586.0,0.9655172413793104,0.034482758620689655,0.0,0.0,0.0,0
351,351,2.9,5591.0,0.9137931034482759,0.05172413793103448,0.0,0.0,0.034482758620689655,0
352,352,2.9,5561.0,0.896551724137931,0.05172413793103448,0.0,0.0,0.05172413793103448,0
353,353,2.75,5560.0,0.9272727272727272,0.05454545454545454,0.0,0.0,0.01818181818181818,0
354,354,2.9,5586.0,0.9827586206896551,0.017241379310344827,0.0,0.0,0.0,0
355,355,2.9,5587.0,0.9827586206896551,0.017241379310344827,0.0,0.0,0.0,0
356,356,2.65,5571.0,0.9245283018867925,0.07547169811320754,0.0,0.0,0.0,0
357,357,2.85,5589.0,0.9824561403508771,0.017543859649122806,0.0,0.0,0.0,0
358,358,2.65,5588.0,0.9245283018867925,0.07547169811320754,0.0,0.0,0.0,0
359,359,2.9,5585.0,0.9655172413793104,0.017241379310344827,0.0,0.0,0.017241379310344827,0
360,360,2.85,5587.0,0.9298245614035088,0.07017543859649122,0.0,0.0,0.0,0
361,361,2.8,5591.0,0.9107142857142857,0.08928571428571429,0.0,0.0,0.0,0
362,362,2.9,5585.0,0.9137931034482759,0.05172413793103448,0.0,0.0,0.034482758620689655,0
363,363,2.75,5576.0,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0,0
364,364,2.65,5574.0,1.0,0.0,0.0,0.0,0.0,0
365,365,2.75,5590.0,0.9454545454545454,0.01818181818181818,0.0,0.0,0.03636363636363636,0
366,366,2.75,5590.0,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0,0
367,367,2.8,5579.0,0.9821428571428571,0.017857142857142856,0.0,0.0,0.0,0
368,368,2.65,5544.0,1.0,0.0,0.0,0.0,0.0,0
369,369,2.85,5579.0,0.9298245614035088,0.05263157894736842,0.0,0.0,0.017543859649122806,0
370,370,2.85,5555.0,0.9649122807017544,0.017543859649122806,0.0,0.0,0.017543859649122806,0
371,371,2.75,5543.0,0.8909090909090909,0.07272727272727272,0.0,0.0,0.03636363636363636,0
372,372,2.85,5574.0,1.0,0.0,0.0,0.0,0.0,0
373,373,2.9,5558.0,0.9827586206896551,0.0,0.0,0.0,0.017241379310344827,0
374,374,2.9,5584.0,0.9137931034482759,0.05172413793103448,0.0,0.0,0.034482758620689655,0
375,375,2.8,5588.0,0.9642857142857143,0.017857142857142856,0.0,0.0,0.017857142857142856,0
376,376,2.9,5574.0,0.9482758620689655,0.034482758620689655,0.0,0.0,0.017241379310344827,0
377,377,2.7,5585.0,0.9444444444444444,0.037037037037037035,0.0,0.0,0.018518518518518517,0
378,378,2.85,5566.0,0.9649122807017544,0.0,0.0,0.0,0.03508771929824561,0
379,379,2.85,5588.0,0.9473684210526315,0.05263157894736842,0.0,0.0,0.0,0
380,380,2.7,5578.0,0.9814814814814815,0.018518518518518517,0.0,0.0,0.0,0
381,381,2.9,5588.0,1.0,0.0,0.0,0.0,0.0,0
382,382,2.65,5573.0,0.9622641509433962,0.018867924528301886,0.0,0.0,0.018867924528301886,0
383,383,2.9,5549.0,0.9310344827586207,0.05172413793103448,0.0,0.0,0.017241379310344827,0
384,384,2.7,5589.0,0.9814814814814815,0.018518518518518517,0.0,0.0,0.0,0
385,385,2.8,5591.0,0.8928571428571429,0.10714285714285714,0.0,0.0,0.0,0
386,386,2.85,5583.0,0.9473684210526315,0.03508771929824561,0.0,0.0,0.017543859649122806,0
387,387,2.85,5577.0,0.9473684210526315,0.03508771929824561,0.0,0.0,0.017543859649122806,0
388,388,2.75,5584.0,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0,0
389,389,2.85,5586.0,0.9298245614035088,0.03508771929824561,0.0,0.0,0.03508771929824561,0
390,390,2.75,5534.0,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0,0
391,391,2.9,5573.0,0.9310344827586207,0.05172413793103448,0.0,0.0,0.017241379310344827,0
392,392,2.75,5567.0,0.9454545454545454,0.03636363636363636,0.0,0.0,0.01818181818181818,0
393,393,2.95,5588.0,0.9661016949152542,0.03389830508474576,0.0,0.0,0.0,0
394,394,2.8,5580.0,0.9642857142857143,0.03571428571428571,0.0,0.0,0.0,0
395,395,2.8,5562.0,0.9107142857142857,0.07142857142857142,0.0,0.0,0.017857142857142856,0
396,396,2.65,5589.0,0.9622641509433962,0.018867924528301886,0.0,0.0,0.018867924528301886,0
397,397,2.8,5586.0,0.9285714285714286,0.07142857142857142,0.0,0.0,0.0,0
398,398,2.65,5579.0,0.9622641509433962,0.03773584905660377,0.0,0.0,0.0,0
399,399,2.8,5575.0,0.9642857142857143,0.03571428571428571,0.0,0.0,0.0,0
400,400,2.65,5579.0,0.9622641509433962,0.03773584905660377,0.0,0.0,0.0,0
401,401,2.8,5579.0,0.9821428571428571,0.017857142857142856,0.0,0.0,0.0,0
402,402,2.8,5557.0,0.9107142857142857,0.08928571428571429,0.0,0.0,0.0,0
403,403,2.8,5552.0,0.9642857142857143,0.03571428571428571,0.0,0.0,0.0,0
404,404,2.7,5577.0,0.9444444444444444,0.05555555555555555,0.0,0.0,0.0,0
405,405,2.75,5556.0,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0,0
406,406,2.8,5553.0,0.9285714285714286,0.017857142857142856,0.0,0.0,0.05357142857142857,0
407,407,2.85,5554.0,0.9473684210526315,0.05263157894736842,0.0,0.0,0.0,0
408,408,2.9,5533.0,0.9482758620689655,0.05172413793103448,0.0,0.0,0.0,0
409,409,2.65,5575.0,0.9245283018867925,0.05660377358490566,0.0,0.0,0.018867924528301886,0
410,410,2.9,5582.0,0.9655172413793104,0.034482758620689655,0.0,0.0,0.0,0
411,411,2.8,5573.0,0.9285714285714286,0.03571428571428571,0.0,0.0,0.03571428571428571,0
412,412,2.8,5578.0,0.9642857142857143,0.03571428571428571,0.0,0.0,0.0,0
413,413,2.9,5579.0,0.9827586206896551,0.017241379310344827,0.0,0.0,0.0,0
414,414,2.85,5565.0,1.0,0.0,0.0,0.0,0.0,0
415,415,2.85,5577.0,0.9649122807017544,0.017543859649122806,0.0,0.0,0.017543859649122806,0
416,416,2.9,5590.0,0.9655172413793104,0.034482758620689655,0.0,0.0,0.0,0
417,417,2.8,5591.0,0.9642857142857143,0.017857142857142856,0.0,0.0,0.017857142857142856,0
418,418,2.7,5584.0,0.9444444444444444,0.05555555555555555,0.0,0.0,0.0,0
419,419,2.85,5581.0,0.9824561403508771,0.0,0.0,0.0,0.017543859649122806,0
420,420,2.8,5592.0,0.9107142857142857,0.07142857142857142,0.0,0.0,0.017857142857142856,0
421,421,2.7,5585.0,0.9259259259259259,0.07407407407407407,0.0,0.0,0.0,0
422,422,2.85,5569.0,0.9473684210526315,0.05263157894736842,0.0,0.0,0.0,0
423,423,2.85,5565.0,0.9473684210526315,0.05263157894736842,0.0,0.0,0.0,0
424,424,2.9,5580.0,0.9482758620689655,0.05172413793103448,0.0,0.0,0.0,0
425,425,2.85,5550.0,0.9298245614035088,0.05263157894736842,0.0,0.0,0.017543859649122806,0
426,426,2.75,5581.0,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0,0
427,427,2.9,5581.0,0.9655172413793104,0.017241379310344827,0.0,0.0,0.017241379310344827,0
428,428,2.75,5569.0,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0,0
429,429,2.7,5583.0,0.9629629629629629,0.037037037037037035,0.0,0.0,0.0,0
430,430,2.7,5591.0,0.9814814814814815,0.0,0.0,0.0,0.018518518518518517,0
431,431,2.8,5561.0,0.9285714285714286,0.07142857142857142,0.0,0.0,0.0,0
432,432,2.7,5591.0,0.9259259259259259,0.037037037037037035,0.0,0.0,0.037037037037037035,0
433,433,2.7,5589.0,0.9814814814814815,0.018518518518518517,0.0,0.0,0.0,0
434,434,2.9,5587.0,0.9482758620689655,0.034482758620689655,0.0,0.0,0.017241379310344827,0
435,435,2.7,5575.0,0.9629629629629629,0.037037037037037035,0.0,0.0,0.0,0
436,436,2.9,5519.0,0.9482758620689655,0.05172413793103448,0.0,0.0,0.0,0
437,437,2.8,5573.0,0.9464285714285714,0.05357142857142857,0.0,0.0,0.0,0
438,438,2.9,5581.0,0.9655172413793104,0.0,0.0,0.0,0.034482758620689655,0
439,439,2.75,5569.0,0.9636363636363636,0.01818181818181818,0.0,0.0,0.01818181818181818,0
440,440,2.85,5572.0,0.9824561403508771,0.017543859649122806,0.0,0.0,0.0,0
441,441,2.8,5514.0,0.9464285714285714,0.05357142857142857,0.0,0.0,0.0,0
442,442,2.8,5590.0,0.9464285714285714,0.03571428571428571,0.0,0.0,0.017857142857142856,0
443,443,2.75,5578.0,0.8727272727272727,0.10909090909090909,0.0,0.0,0.01818181818181818,0
444,444,2.7,5591.0,0.9074074074074074,0.09259259259259259,0.0,0.0,0.0,0
445,445,2.75,5584.0,0.8909090909090909,0.10909090909090909,0.0,0.0,0.0,0
446,446,2.85,5564.0,0.9473684210526315,0.05263157894736842,0.0,0.0,0.0,0
447,447,2.85,5571.0,0.9473684210526315,0.05263157894736842,0.0,0.0,0.0,0
448,448,2.8,5581.0,0.9642857142857143,0.03571428571428571,0.0,0.0,0.0,0
449,449,2.9,5564.0,0.896551724137931,0.10344827586206896,0.0,0.0,0.0,0
450,450,2.8,5571.0,0.9464285714285714,0.017857142857142856,0.0,0.0,0.03571428571428571,0
451,451,2.8,5569.0,0.9285714285714286,0.05357142857142857,0.0,0.0,0.017857142857142856,0
452,452,2.75,5591.0,0.9454545454545454,0.03636363636363636,0.0,0.0,0.01818181818181818,0
453,453,2.9,5589.0,0.9482758620689655,0.034482758620689655,0.0,0.0,0.017241379310344827,0
454,454,2.7,5541.0,0.9444444444444444,0.05555555555555555,0.0,0.0,0.0,0
455,455,2.9,5576.0,0.9827586206896551,0.017241379310344827,0.0,0.0,0.0,0
456,456,2.9,5575.0,0.9827586206896551,0.017241379310344827,0.0,0.0,0.0,0
457,457,2.9,5585.0,0.9137931034482759,0.08620689655172414,0.0,0.0,0.0,0
458,458,2.8,5589.0,0.9642857142857143,0.017857142857142856,0.0,0.0,0.017857142857142856,0
459,459,2.75,5569.0,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0,0
460,460,2.85,5535.0,1.0,0.0,0.0,0.0,0.0,0
461,461,2.85,5589.0,0.9649122807017544,0.03508771929824561,0.0,0.0,0.0,0
462,462,2.7,5545.0,0.9444444444444444,0.037037037037037035,0.0,0.0,0.018518518518518517,0
463,463,2.9,5585.0,0.9655172413793104,0.034482758620689655,0.0,0.0,0.0,0
464,464,2.7,5590.0,0.9259259259259259,0.018518518518518517,0.0,0.0,0.05555555555555555,0
465,465,2.85,5457.0,0.9298245614035088,0.05263157894736842,0.0,0.0,0.017543859649122806,0
466,466,2.7,5576.0,0.9444444444444444,0.05555555555555555,0.0,0.0,0.0,0
467,467,2.65,5579.0,0.8867924528301887,0.09433962264150944,0.0,0.0,0.018867924528301886,0
468,468,2.75,5579.0,1.0,0.0,0.0,0.0,0.0,0
469,469,2.65,5578.0,0.9811320754716981,0.018867924528301886,0.0,0.0,0.0,0
470,470,2.75,5577.0,0.9636363636363636,0.0,0.0,0.0,0.03636363636363636,0
471,471,2.9,5558.0,0.9655172413793104,0.017241379310344827,0.0,0.0,0.017241379310344827,0
472,472,2.7,5560.0,0.9814814814814815,0.018518518518518517,0.0,0.0,0.0,0
473,473,2.8,5581.0,0.9821428571428571,0.017857142857142856,0.0,0.0,0.0,0
474,474,2.65,5584.0,0.9056603773584906,0.09433962264150944,0.0,0.0,0.0,0
475,475,2.9,5578.0,0.9482758620689655,0.05172413793103448,0.0,0.0,0.0,0
476,476,2.85,5576.0,0.9298245614035088,0.05263157894736842,0.0,0.0,0.017543859649122806,0
477,477,2.75,5584.0,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0,0
478,478,2.9,5580.0,0.9655172413793104,0.017241379310344827,0.0,0.0,0.017241379310344827,0
479,479,2.75,5588.0,0.8727272727272727,0.07272727272727272,0.0,0.0,0.05454545454545454,0
480,480,2.7,5543.0,0.8703703703703703,0.1111111111111111,0.0,0.0,0.018518518518518517,0
481,481,2.9,5558.0,0.9137931034482759,0.05172413793103448,0.0,0.0,0.034482758620689655,0
482,482,2.65,5585.0,0.9433962264150944,0.03773584905660377,0.0,0.0,0.018867924528301886,0
483,483,2.9,5584.0,0.9655172413793104,0.017241379310344827,0.0,0.0,0.017241379310344827,0
484,484,2.75,5584.0,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0,0
485,485,2.7,5556.0,0.9814814814814815,0.018518518518518517,0.0,0.0,0.0,0
486,486,2.9,5574.0,0.9655172413793104,0.017241379310344827,0.0,0.0,0.017241379310344827,0
487,487,2.8,5577.0,0.9285714285714286,0.07142857142857142,0.0,0.0,0.0,0
488,488,2.75,5549.0,0.9454545454545454,0.03636363636363636,0.0,0.0,0.01818181818181818,0
489,489,2.65,5569.0,1.0,0.0,0.0,0.0,0.0,0
490,490,2.8,5590.0,1.0,0.0,0.0,0.0,0.0,0
491,491,2.75,5567.0,0.8909090909090909,0.07272727272727272,0.0,0.0,0.03636363636363636,0
492,492,2.9,5579.0,0.9310344827586207,0.034482758620689655,0.0,0.0,0.034482758620689655,0
493,493,2.8,5587.0,0.9285714285714286,0.07142857142857142,0.0,0.0,0.0,0
494,494,2.7,5576.0,0.9629629629629629,0.018518518518518517,0.0,0.0,0.018518518518518517,0
495,495,2.85,5583.0,0.9473684210526315,0.05263157894736842,0.0,0.0,0.0,0
496,496,2.75,5556.0,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0,0
497,497,2.9,5559.0,0.9482758620689655,0.017241379310344827,0.0,0.0,0.034482758620689655,0
498,498,2.85,5579.0,0.9298245614035088,0.03508771929824561,0.0,0.0,0.03508771929824561,0
499,499,2.85,5576.0,0.9824561403508771,0.017543859649122806,0.0,0.0,0.0,0
500,500,2.7,5591.0,1.0,0.0,0.0,0.0,0.0,0
501,501,2.7,5585.0,0.9444444444444444,0.05555555555555555,0.0,0.0,0.0,0
502,502,2.9,5586.0,0.9310344827586207,0.05172413793103448,0.0,0.0,0.017241379310344827,0
503,503,2.85,5588.0,0.9298245614035088,0.03508771929824561,0.0,0.0,0.03508771929824561,0
504,504,2.8,5582.0,0.9642857142857143,0.017857142857142856,0.0,0.0,0.017857142857142856,0
505,505,2.8,5581.0,0.9285714285714286,0.05357142857142857,0.0,0.0,0.017857142857142856,0
506,506,2.85,5581.0,0.9824561403508771,0.017543859649122806,0.0,0.0,0.0,0
507,507,2.65,5534.0,0.9245283018867925,0.03773584905660377,0.0,0.0,0.03773584905660377,0
508,508,2.8,5583.0,0.9642857142857143,0.03571428571428571,0.0,0.0,0.0,0
509,509,2.65,5539.0,0.9622641509433962,0.018867924528301886,0.0,0.0,0.018867924528301886,0
510,510,2.9,5575.0,0.9137931034482759,0.06896551724137931,0.0,0.0,0.017241379310344827,0
511,511,2.9,5571.0,0.9137931034482759,0.06896551724137931,0.0,0.0,0.017241379310344827,0
512,512,2.65,5583.0,0.9811320754716981,0.018867924528301886,0.0,0.0,0.0,0
513,513,2.85,5570.0,0.9649122807017544,0.03508771929824561,0.0,0.0,0.0,0
514,514,2.85,5561.0,0.9473684210526315,0.03508771929824561,0.0,0.0,0.017543859649122806,0
515,515,2.85,5530.0,0.9122807017543859,0.07017543859649122,0.0,0.0,0.017543859649122806,0
516,516,2.7,5585.0,0.9444444444444444,0.05555555555555555,0.0,0.0,0.0,0
517,517,2.9,5590.0,0.9827586206896551,0.0,0.0,0.0,0.017241379310344827,0
518,518,2.85,5583.0,0.9473684210526315,0.03508771929824561,0.0,0.0,0.017543859649122806,0
519,519,2.85,5582.0,0.9649122807017544,0.03508771929824561,0.0,0.0,0.0,0
520,520,2.9,5585.0,0.9655172413793104,0.017241379310344827,0.0,0.0,0.017241379310344827,0
521,521,2.7,5562.0,0.9629629629629629,0.037037037037037035,0.0,0.0,0.0,0
522,522,2.85,5562.0,0.9649122807017544,0.017543859649122806,0.0,0.0,0.017543859649122806,0
523,523,2.9,5580.0,0.9137931034482759,0.08620689655172414,0.0,0.0,0.0,0
524,524,2.9,5587.0,0.9655172413793104,0.034482758620689655,0.0,0.0,0.0,0
525,525,2.65,5579.0,0.9811320754716981,0.018867924528301886,0.0,0.0,0.0,0
526,526,2.75,5590.0,0.9454545454545454,0.03636363636363636,0.0,0.0,0.01818181818181818,0
527,527,2.85,5577.0,0.9824561403508771,0.017543859649122806,0.0,0.0,0.0,0
528,528,2.9,5588.0,0.9655172413793104,0.017241379310344827,0.0,0.0,0.017241379310344827,0
529,529,2.75,5568.0,1.0,0.0,0.0,0.0,0.0,0
530,530,2.65,5563.0,0.8867924528301887,0.09433962264150944,0.0,0.0,0.018867924528301886,0
531,531,2.7,5585.0,0.9444444444444444,0.05555555555555555,0.0,0.0,0.0,0
532,532,2.9,5577.0,0.9482758620689655,0.05172413793103448,0.0,0.0,0.0,0
533,533,2.65,5570.0,1.0,0.0,0.0,0.0,0.0,0
534,534,2.9,5582.0,0.9310344827586207,0.05172413793103448,0.0,0.0,0.017241379310344827,0
535,535,2.75,5584.0,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0,0
536,536,2.85,5583.0,1.0,0.0,0.0,0.0,0.0,0
537,537,2.8,5574.0,0.9285714285714286,0.05357142857142857,0.0,0.0,0.017857142857142856,0
538,538,2.75,5552.0,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0,0
539,539,2.65,5590.0,0.9811320754716981,0.018867924528301886,0.0,0.0,0.0,0
540,540,2.85,5573.0,0.9473684210526315,0.05263157894736842,0.0,0.0,0.0,0
541,541,2.75,5578.0,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0,0
542,542,2.85,5578.0,1.0,0.0,0.0,0.0,0.0,0
543,543,2.7,5582.0,0.9814814814814815,0.018518518518518517,0.0,0.0,0.0,0
544,544,2.9,5559.0,0.8793103448275862,0.1206896551724138,0.0,0.0,0.0,0
545,545,2.85,5559.0,0.9298245614035088,0.07017543859649122,0.0,0.0,0.0,0
546,546,2.85,5583.0,0.9649122807017544,0.03508771929824561,0.0,0.0,0.0,0
547,547,2.75,5588.0,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0,0
548,548,2.8,5570.0,0.9285714285714286,0.05357142857142857,0.0,0.0,0.017857142857142856,0
549,549,2.8,5573.0,0.9821428571428571,0.0,0.0,0.0,0.017857142857142856,0
550,550,2.85,5551.0,0.9649122807017544,0.03508771929824561,0.0,0.0,0.0,0
551,551,2.85,5578.0,0.9824561403508771,0.0,0.0,0.0,0.017543859649122806,0
552,552,2.8,5592.0,0.9821428571428571,0.017857142857142856,0.0,0.0,0.0,0
553,553,2.85,5586.0,0.9649122807017544,0.03508771929824561,0.0,0.0,0.0,0
554,554,2.9,5587.0,0.9310344827586207,0.06896551724137931,0.0,0.0,0.0,0
555,555,2.8,5575.0,0.9821428571428571,0.017857142857142856,0.0,0.0,0.0,0
556,556,2.75,5572.0,0.9090909090909091,0.07272727272727272,0.0,0.0,0.01818181818181818,0
557,557,2.65,5567.0,0.9433962264150944,0.018867924528301886,0.0,0.0,0.03773584905660377,0
558,558,2.65,5574.0,0.9811320754716981,0.0,0.0,0.0,0.018867924528301886,0
559,559,2.75,5585.0,0.9636363636363636,0.01818181818181818,0.0,0.0,0.01818181818181818,0
560,560,2.9,5575.0,0.9137931034482759,0.034482758620689655,0.0,0.0,0.05172413793103448,0
561,561,2.75,5582.0,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0,0
562,562,2.75,5577.0,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0,0
563,563,2.7,5579.0,0.9814814814814815,0.018518518518518517,0.0,0.0,0.0,0
564,564,2.75,5588.0,0.9454545454545454,0.03636363636363636,0.0,0.0,0.01818181818181818,0
565,565,2.85,5591.0,0.8596491228070176,0.12280701754385964,0.0,0.0,0.017543859649122806,0
566,566,2.85,5577.0,0.9824561403508771,0.017543859649122806,0.0,0.0,0.0,0
567,567,2.7,5583.0,0.9814814814814815,0.018518518518518517,0.0,0.0,0.0,0
568,568,2.85,5572.0,0.9824561403508771,0.0,0.0,0.0,0.017543859649122806,0
569,569,2.85,5561.0,0.9298245614035088,0.07017543859649122,0.0,0.0,0.0,0
570,570,2.7,5571.0,0.9259259259259259,0.0,0.0,0.0,0.07407407407407407,0
571,571,2.8,5576.0,0.9285714285714286,0.07142857142857142,0.0,0.0,0.0,0
572,572,2.7,5590.0,0.9259259259259259,0.05555555555555555,0.0,0.0,0.018518518518518517,0
573,573,2.85,5513.0,0.9649122807017544,0.03508771929824561,0.0,0.0,0.0,0
574,574,2.8,5584.0,0.9464285714285714,0.03571428571428571,0.0,0.0,0.017857142857142856,0
575,575,2.75,5584.0,0.9636363636363636,0.01818181818181818,0.0,0.0,0.01818181818181818,0
576,576,2.8,5538.0,0.9464285714285714,0.0,0.0,0.0,0.05357142857142857,0
577,577,2.75,5580.0,0.9636363636363636,0.01818181818181818,0.0,0.0,0.01818181818181818,0
578,578,2.7,5585.0,0.9444444444444444,0.05555555555555555,0.0,0.0,0.0,0
579,579,2.7,5555.0,0.9444444444444444,0.037037037037037035,0.0,0.0,0.018518518518518517,0
580,580,2.75,5564.0,0.9818181818181818,0.0,0.0,0.0,0.01818181818181818,0
581,581,2.75,5577.0,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0,0
582,582,2.75,5581.0,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0,0
583,583,2.9,5552.0,0.896551724137931,0.08620689655172414,0.0,0.0,0.017241379310344827,0
