,用户编码,用户类型,性别,开户时长,帐户余额,年龄,基金代码,基金类型,投资时间,投资金额,投资方式,手续费
363,73,C3,女,33,45560,41,002615,混合型,2018-07-09,3340,其他,820
364,73,C3,女,33,45560,41,001678,股票型,2018-08-27,2684,申购,514
365,74,C1,男,24,55712,42,005885,股票型,2018-07-15,3557,认购,1097
366,74,C1,男,24,55712,42,003834,股票型,2018-08-21,4580,申购,1012
367,74,C1,男,24,55712,42,001298,混合型,2018-07-10,2971,其他,608
368,74,C1,男,24,55712,42,005707,股票型,2018-08-08,3800,认购,758
369,74,C1,男,24,55712,42,001223,股票型,2018-08-21,4665,定投,688
370,75,C2,女,31,89505,41,000595,混合型,2018-07-12,6322,认购,745
371,75,C2,女,31,89505,41,006781,股票型,2018-07-06,8614,定投,465
372,75,C2,女,31,89505,41,001616,股票型,2018-07-17,6200,认购,455
373,75,C2,女,31,89505,41,001774,混合型,2018-07-16,9527,认购,1050
374,75,C2,女,31,89505,41,000932,混合型,2018-08-06,5484,认购,1011
375,76,C2,女,32,92333,41,002197,混合型,2018-07-06,7615,认购,534
376,76,C2,女,32,92333,41,001300,混合型,2018-08-05,5449,认购,1018
377,76,C2,女,32,92333,41,001170,混合型,2018-08-03,8009,认购,546
378,77,C1,男,25,45725,43,001766,股票型,2018-08-15,4054,申购,748
379,77,C1,男,25,45725,43,005802,股票型,2018-07-02,2945,认购,1125
380,77,C1,男,25,45725,43,001163,股票型,2018-07-26,4098,认购,863
381,77,C1,男,25,45725,43,004292,股票型,2018-08-20,2821,其他,1126
382,77,C1,男,25,45725,43,005036,股票型,2018-08-26,2969,申购,977
383,77,C1,男,25,45725,43,004041,股票型,2018-08-08,4249,定投,1062
384,77,C1,男,25,45725,43,005240,股票型,2018-08-25,2799,申购,1137
385,78,C2,男,31,99175,44,001744,混合型,2018-08-10,6109,认购,1022
386,78,C2,男,31,99175,44,006957,股票型,2018-07-11,5727,认购,754
387,78,C2,男,31,99175,44,519673,股票型,2018-07-05,8890,认购,686
388,79,C1,男,24,54659,40,376510,股票型,2018-08-06,4586,认购,823
389,79,C1,男,24,54659,40,000697,股票型,2018-07-15,4244,认购,1120
390,79,C1,男,24,54659,40,000831,股票型,2018-08-09,3546,定投,780
391,79,C1,男,24,54659,40,000978,股票型,2018-08-22,4108,认购,999
392,79,C1,男,24,54659,40,002872,股票型,2018-07-27,4202,定投,1049
393,80,C3,男,35,53332,43,000992,混合型,2018-07-21,1685,申购,681
394,80,C3,男,35,53332,43,005968,股票型,2018-07-09,1963,申购,779
395,80,C3,男,35,53332,43,006251,股票型,2018-08-16,2736,申购,390
396,80,C3,男,35,53332,43,001702,混合型,2018-08-07,3116,其他,889
397,81,C3,男,34,42717,43,001724,混合型,2018-08-10,2181,其他,439
398,81,C3,男,34,42717,43,001144,混合型,2018-07-17,2270,申购,511
399,81,C3,男,34,42717,43,000572,混合型,2018-08-07,1911,申购,474
400,81,C3,男,34,42717,43,000747,混合型,2018-07-31,1972,定投,882
401,82,C3,男,33,46229,41,002383,混合型,2018-07-28,1820,其他,790
402,82,C3,男,33,46229,41,006803,股票型,2018-07-06,2093,其他,305
403,82,C3,男,33,46229,41,005515,股票型,2018-08-31,2821,申购,553
404,82,C3,男,33,46229,41,002029,混合型,2018-08-13,3349,申购,661
405,83,C1,男,27,43279,41,005962,股票型,2018-08-03,4979,其他,1163
406,83,C1,男,27,43279,41,006675,股票型,2018-08-26,2648,认购,916
407,83,C1,男,27,43279,41,160919,股票型,2018-08-18,4666,其他,1171
408,83,C1,男,27,43279,41,001637,股票型,2018-07-28,4923,认购,972
409,83,C1,男,27,43279,41,002289,股票型,2018-07-14,2950,定投,1070
410,83,C1,男,27,43279,41,006228,股票型,2018-07-23,4142,其他,996
411,84,C1,男,26,47526,43,164205,股票型,2018-08-07,4739,申购,1180
412,84,C1,男,26,47526,43,001476,股票型,2018-07-29,3723,定投,628
413,84,C1,男,26,47526,43,001409,股票型,2018-07-19,4450,认购,1115
414,84,C1,男,26,47526,43,001766,股票型,2018-07-05,4968,认购,984
415,84,C1,男,26,47526,43,001104,股票型,2018-07-12,3742,认购,835
416,85,C3,男,31,59895,43,000532,混合型,2018-07-25,1828,其他,533
417,85,C3,男,31,59895,43,002533,混合型,2018-08-03,2243,定投,819
418,85,C3,男,31,59895,43,000452,混合型,2018-07-10,3510,其他,582
419,86,C1,男,24,50356,41,005777,股票型,2018-08-21,3756,定投,1197
420,86,C1,男,24,50356,41,540009,股票型,2018-07-30,4190,申购,979
421,86,C1,男,24,50356,41,006347,股票型,2018-08-05,3180,定投,843
422,86,C1,男,24,50356,41,005238,股票型,2018-07-16,3105,其他,809
423,86,C1,男,24,50356,41,001311,混合型,2018-08-15,3529,申购,986
424,87,C1,男,26,53695,41,005968,股票型,2018-08-09,4472,认购,1094
425,87,C1,男,26,53695,41,000828,股票型,2018-08-31,4119,其他,706
426,87,C1,男,26,53695,41,002123,混合型,2018-08-15,4554,定投,857
427,87,C1,男,26,53695,41,006781,股票型,2018-08-15,4868,定投,1033
428,87,C1,男,26,53695,41,001644,股票型,2018-08-21,3894,定投,752
429,87,C1,男,26,53695,41,167702,股票型,2018-07-15,2925,认购,766
430,87,C1,男,26,53695,41,006080,股票型,2018-07-18,4886,认购,637
431,88,C3,男,34,46859,43,001566,混合型,2018-08-28,3565,其他,874
432,88,C3,男,34,46859,43,000996,股票型,2018-07-26,3348,申购,649
433,88,C3,男,34,46859,43,002026,混合型,2018-08-22,2400,其他,890
434,89,C1,男,24,41516,44,001705,股票型,2018-07-10,2561,定投,905
435,89,C1,男,24,41516,44,007523,股票型,2018-08-15,3869,认购,870
436,89,C1,男,24,41516,44,007548,股票型,2018-08-27,4796,认购,965
437,89,C1,男,24,41516,44,004812,股票型,2018-08-21,4375,申购,1160
438,89,C1,男,24,41516,44,005707,股票型,2018-07-06,2611,申购,847
439,89,C1,男,24,41516,44,001678,股票型,2018-08-20,4522,申购,992
440,90,C3,女,31,48406,41,001839,混合型,2018-08-26,2002,其他,572
441,90,C3,女,31,48406,41,002345,混合型,2018-07-13,3215,申购,583
442,90,C3,女,31,48406,41,000410,混合型,2018-07-27,2802,其他,514
443,90,C3,女,31,48406,41,005240,股票型,2018-08-12,3069,定投,562
444,90,C3,女,31,48406,41,002147,混合型,2018-07-08,2727,定投,425
445,91,C3,男,33,50966,42,002340,混合型,2018-07-23,1906,定投,712
446,91,C3,男,33,50966,42,001850,混合型,2018-08-08,1746,定投,370
447,91,C3,男,33,50966,42,000690,混合型,2018-07-04,2538,其他,867
448,92,C1,男,27,51891,42,003745,股票型,2018-07-17,2865,定投,1123
449,92,C1,男,27,51891,42,005038,股票型,2018-08-12,4697,申购,666
450,92,C1,男,27,51891,42,003416,股票型,2018-07-30,4444,定投,671
451,92,C1,男,27,51891,42,000418,股票型,2018-08-31,2717,定投,783
452,92,C1,男,27,51891,42,000828,股票型,2018-07-11,3719,认购,627
453,93,C1,男,23,58827,40,005960,股票型,2018-08-25,3117,申购,772
454,93,C1,男,23,58827,40,001974,股票型,2018-07-09,3843,定投,1096
455,93,C1,男,23,58827,40,000746,股票型,2018-08-13,4621,申购,1135
456,93,C1,男,23,58827,40,002121,股票型,2018-07-05,4347,定投,929
457,93,C1,男,23,58827,40,005310,股票型,2018-07-18,4386,认购,1200
458,93,C1,男,23,58827,40,006981,股票型,2018-07-11,5053,申购,1198
459,93,C1,男,23,58827,40,003230,股票型,2018-07-10,4891,认购,676
460,94,C3,男,35,54294,40,001385,混合型,2018-08-26,1504,其他,782
461,94,C3,男,35,54294,40,001042,股票型,2018-08-14,3481,定投,474
462,94,C3,男,35,54294,40,002080,混合型,2018-08-09,1688,其他,875
463,94,C3,男,35,54294,40,001229,混合型,2018-08-28,1876,定投,662
464,94,C3,男,35,54294,40,001965,混合型,2018-07-15,2686,定投,775
465,95,C3,男,32,47538,43,000780,股票型,2018-07-11,3203,定投,456
466,95,C3,男,32,47538,43,002408,混合型,2018-07-25,2484,定投,424
467,95,C3,男,32,47538,43,001678,股票型,2018-07-15,2101,认购,462
468,96,C1,男,23,58473,42,001718,股票型,2018-07-08,3235,申购,946
469,96,C1,男,23,58473,42,000696,股票型,2018-07-13,2560,认购,935
470,96,C1,男,23,58473,42,001009,股票型,2018-07-04,4442,申购,908
471,96,C1,男,23,58473,42,006080,股票型,2018-07-19,4135,认购,1170
472,96,C1,男,23,58473,42,160322,股票型,2018-07-26,3484,其他,748
473,96,C1,男,23,58473,42,001707,股票型,2018-08-07,3276,申购,649
474,97,C1,男,23,49666,43,006257,股票型,2018-08-08,2545,认购,1163
475,97,C1,男,23,49666,43,001849,股票型,2018-07-14,4152,认购,924
476,97,C1,男,23,49666,43,001825,股票型,2018-08-19,4548,认购,812
477,97,C1,男,23,49666,43,005268,股票型,2018-08-19,3733,定投,725
478,97,C1,男,23,49666,43,005983,股票型,2018-08-29,3990,其他,906
479,98,C1,女,27,58480,41,006106,股票型,2018-07-14,2738,申购,846
480,98,C1,女,27,58480,41,006081,股票型,2018-08-15,2527,定投,610
481,98,C1,女,27,58480,41,005621,股票型,2018-07-29,4259,定投,621
482,98,C1,女,27,58480,41,005635,股票型,2018-07-23,4930,申购,1066
483,98,C1,女,27,58480,41,006228,股票型,2018-07-15,3466,定投,863
484,99,C1,男,26,40380,42,004812,股票型,2018-07-03,2853,申购,908
485,99,C1,男,26,40380,42,000884,股票型,2018-07-30,4825,申购,1115
486,99,C1,男,26,40380,42,003312,股票型,2018-07-28,3303,其他,1062
487,99,C1,男,26,40380,42,001852,混合型,2018-08-02,4983,认购,758
488,99,C1,男,26,40380,42,007288,股票型,2018-08-27,3603,申购,746
489,99,C1,男,26,40380,42,001048,股票型,2018-07-25,2598,定投,1114
490,100,C1,男,24,50686,42,005961,股票型,2018-07-07,5016,认购,889
491,100,C1,男,24,50686,42,001008,股票型,2018-08-03,4508,认购,749
492,100,C1,男,24,50686,42,007586,股票型,2018-07-27,4263,申购,881
493,100,C1,男,24,50686,42,004716,股票型,2018-08-07,2768,申购,718
494,100,C1,男,24,50686,42,001685,股票型,2018-08-02,3388,申购,713
495,101,C1,男,26,59396,40,003231,股票型,2018-07-16,4928,其他,1045
496,101,C1,男,26,59396,40,003625,股票型,2018-07-18,3261,定投,1023
497,101,C1,男,26,59396,40,005237,股票型,2018-08-16,5070,定投,1049
498,101,C1,男,26,59396,40,005033,股票型,2018-08-14,3904,认购,1191
499,101,C1,男,26,59396,40,001158,股票型,2018-08-10,2803,定投,723
500,101,C1,男,26,59396,40,001717,股票型,2018-07-08,4513,认购,855
501,102,C1,女,27,44673,40,005802,股票型,2018-07-17,3679,认购,729
502,102,C1,女,27,44673,40,001028,股票型,2018-08-06,4917,认购,964
503,102,C1,女,27,44673,40,007005,股票型,2018-07-12,4232,认购,1151
504,102,C1,女,27,44673,40,000761,股票型,2018-07-15,5016,定投,1072
505,102,C1,女,27,44673,40,000893,股票型,2018-07-31,4357,申购,1188
506,102,C1,女,27,44673,40,004352,股票型,2018-07-19,4306,认购,1143
507,102,C1,女,27,44673,40,005612,股票型,2018-07-10,4553,申购,964
508,103,C2,女,34,85734,45,002080,混合型,2018-08-31,7517,定投,1059
509,103,C2,女,34,85734,45,002174,混合型,2018-08-19,9239,认购,834
510,103,C2,女,34,85734,45,001388,混合型,2018-07-03,9667,认购,1181
511,104,C1,男,24,42462,40,006002,股票型,2018-08-25,2877,认购,974
512,104,C1,男,24,42462,40,005635,股票型,2018-07-19,4624,申购,784
513,104,C1,男,24,42462,40,007586,股票型,2018-08-05,3830,认购,620
514,104,C1,男,24,42462,40,000828,股票型,2018-07-03,3426,认购,881
515,104,C1,男,24,42462,40,003623,股票型,2018-08-27,4997,申购,1013
516,104,C1,男,24,42462,40,519935,股票型,2018-08-29,4061,认购,1137
517,104,C1,男,24,42462,40,001482,股票型,2018-07-15,2792,认购,1094
518,105,C1,男,26,48524,43,006675,股票型,2018-07-10,4569,认购,1104
519,105,C1,男,26,48524,43,004482,股票型,2018-07-14,3283,定投,751
520,105,C1,男,26,48524,43,002289,股票型,2018-08-18,4933,定投,1159
521,105,C1,男,26,48524,43,001638,股票型,2018-08-08,4304,申购,1158
522,105,C1,男,26,48524,43,002232,混合型,2018-07-05,4873,认购,708
523,106,C1,女,23,50136,40,003834,股票型,2018-08-16,3983,申购,972
524,106,C1,女,23,50136,40,000549,股票型,2018-08-29,3585,其他,887
525,106,C1,女,23,50136,40,004683,股票型,2018-08-23,5060,认购,621
526,106,C1,女,23,50136,40,005927,股票型,2018-08-10,3490,申购,722
527,106,C1,女,23,50136,40,001736,股票型,2018-08-25,3322,定投,886
528,106,C1,女,23,50136,40,002387,股票型,2018-07-19,3988,定投,799
529,107,C1,男,25,43289,44,001616,股票型,2018-08-30,4197,申购,758
530,107,C1,男,25,43289,44,003853,股票型,2018-07-19,4679,定投,817
531,107,C1,男,25,43289,44,007614,股票型,2018-08-12,3080,定投,838
532,107,C1,男,25,43289,44,002383,混合型,2018-08-10,3749,定投,882
533,107,C1,男,25,43289,44,360001,股票型,2018-08-11,3859,定投,1172
534,108,C3,男,31,58738,41,001141,混合型,2018-08-11,3084,定投,480
535,108,C3,男,31,58738,41,001174,混合型,2018-08-25,1978,其他,823
536,108,C3,男,31,58738,41,000753,混合型,2018-07-23,2839,申购,613
537,109,C1,男,23,56178,43,002334,股票型,2018-08-07,2587,其他,812
538,109,C1,男,23,56178,43,001163,股票型,2018-08-18,3708,定投,709
539,109,C1,男,23,56178,43,160127,股票型,2018-07-07,3963,认购,988
540,109,C1,男,23,56178,43,005237,股票型,2018-07-20,4149,认购,947
541,109,C1,男,23,56178,43,002861,股票型,2018-08-30,3878,申购,1173
542,110,C1,女,26,47679,44,000698,混合型,2018-08-21,4296,认购,871
543,110,C1,女,26,47679,44,004189,股票型,2018-07-19,3924,认购,947
544,110,C1,女,26,47679,44,001496,股票型,2018-07-19,2905,定投,1149
545,110,C1,女,26,47679,44,000755,混合型,2018-07-10,4894,认购,878
546,110,C1,女,26,47679,44,005239,股票型,2018-08-16,3000,申购,732
547,111,C2,女,33,97897,46,000585,混合型,2018-08-25,9743,定投,707
548,111,C2,女,33,97897,46,002411,混合型,2018-08-24,9760,认购,433
549,111,C2,女,33,97897,46,000664,混合型,2018-08-14,8286,认购,527
550,111,C2,女,33,97897,46,001407,混合型,2018-07-20,6238,认购,1011
551,111,C2,女,33,97897,46,001126,股票型,2018-07-20,6464,认购,403
552,112,C1,男,24,48593,41,001520,股票型,2018-08-29,4358,定投,1012
553,112,C1,男,24,48593,41,540008,股票型,2018-07-19,3230,其他,758
554,112,C1,男,24,48593,41,005669,股票型,2018-07-07,3995,认购,1015
555,112,C1,男,24,48593,41,006265,股票型,2018-08-30,3702,认购,1000
556,112,C1,男,24,48593,41,160919,股票型,2018-07-26,3212,申购,1054
557,112,C1,男,24,48593,41,001938,股票型,2018-07-25,5083,申购,1027
558,113,C1,男,23,55239,42,005661,股票型,2018-08-16,2887,定投,809
559,113,C1,男,23,55239,42,000597,混合型,2018-07-02,3411,其他,994
560,113,C1,男,23,55239,42,000592,股票型,2018-07-26,3508,认购,859
561,113,C1,男,23,55239,42,000793,股票型,2018-08-06,4906,申购,754
562,113,C1,男,23,55239,42,004272,股票型,2018-07-10,2566,定投,1111
563,113,C1,男,23,55239,42,000831,股票型,2018-07-25,3117,申购,881
564,114,C2,男,33,82965,44,320020,股票型,2018-07-05,8328,认购,579
565,114,C2,男,33,82965,44,000457,股票型,2018-07-01,6271,认购,857
566,114,C2,男,33,82965,44,000328,混合型,2018-07-17,8502,认购,467
567,115,C1,男,23,41305,41,001643,股票型,2018-07-07,5005,认购,825
568,115,C1,男,23,41305,41,519606,股票型,2018-08-10,3760,定投,978
569,115,C1,男,23,41305,41,002861,股票型,2018-07-05,4849,认购,964
570,115,C1,男,23,41305,41,001678,股票型,2018-08-28,4920,认购,612
571,115,C1,男,23,41305,41,005238,股票型,2018-07-14,3654,认购,668
572,115,C1,男,23,41305,41,376510,股票型,2018-07-27,3574,定投,971
573,115,C1,男,23,41305,41,320022,股票型,2018-08-13,3517,定投,723
574,116,C3,女,31,59554,41,001610,混合型,2018-08-11,3166,申购,659
575,116,C3,女,31,59554,41,050003,其他,2018-07-21,2990,申购,301
576,116,C3,女,31,59554,41,001312,混合型,2018-08-16,3739,其他,456
577,116,C3,女,31,59554,41,000930,混合型,2018-07-14,3045,定投,664
578,116,C3,女,31,59554,41,002378,混合型,2018-07-08,1669,其他,767
579,117,C1,男,23,57492,43,007512,股票型,2018-08-06,3757,其他,1019
580,117,C1,男,23,57492,43,002334,股票型,2018-08-30,4572,申购,965
581,117,C1,男,23,57492,43,003625,股票型,2018-07-15,4029,认购,777
582,117,C1,男,23,57492,43,001208,股票型,2018-08-21,4307,认购,1094
583,117,C1,男,23,57492,43,005238,股票型,2018-07-27,3634,定投,1040
584,118,C3,男,33,49126,41,001803,混合型,2018-08-01,2034,定投,876
585,118,C3,男,33,49126,41,002049,混合型,2018-08-15,2789,定投,369
586,118,C3,男,33,49126,41,001174,混合型,2018-08-08,3052,申购,761
587,119,C3,男,31,59516,43,000936,混合型,2018-08-09,1960,定投,320
588,119,C3,男,31,59516,43,001070,股票型,2018-07-04,1779,申购,382
589,119,C3,男,31,59516,43,000879,混合型,2018-08-01,3490,申购,573
590,119,C3,男,31,59516,43,003492,股票型,2018-07-01,2880,定投,671
591,120,C1,女,24,53162,40,000082,股票型,2018-08-09,4431,认购,973
592,120,C1,女,24,53162,40,160133,股票型,2018-08-15,3415,其他,1193
593,120,C1,女,24,53162,40,006803,股票型,2018-07-25,3377,申购,1021
594,120,C1,女,24,53162,40,001556,股票型,2018-07-22,3009,认购,1119
595,120,C1,女,24,53162,40,160919,股票型,2018-07-30,2870,定投,745
596,121,C1,女,24,46421,42,002334,股票型,2018-07-31,2656,认购,793
597,121,C1,女,24,46421,42,163110,股票型,2018-07-21,3138,申购,954
598,121,C1,女,24,46421,42,004640,股票型,2018-08-31,3559,认购,960
599,121,C1,女,24,46421,42,004040,股票型,2018-08-10,4730,其他,844
600,121,C1,女,24,46421,42,000974,股票型,2018-07-02,4156,定投,745
601,121,C1,女,24,46421,42,001476,股票型,2018-08-25,3133,其他,718
602,121,C1,女,24,46421,42,005210,股票型,2018-07-28,2737,申购,798
603,122,C1,男,27,49423,42,001583,股票型,2018-08-04,3737,认购,1007
604,122,C1,男,27,49423,42,000867,股票型,2018-07-01,4261,认购,791
605,122,C1,男,27,49423,42,003299,股票型,2018-08-07,4679,定投,1166
606,122,C1,男,27,49423,42,006003,股票型,2018-07-27,4685,定投,928
607,122,C1,男,27,49423,42,005927,股票型,2018-07-11,5065,认购,600
608,123,C3,男,34,57158,41,001236,股票型,2018-07-07,3616,定投,628
609,123,C3,男,34,57158,41,159006,其他,2018-08-11,1652,申购,479
610,123,C3,男,34,57158,41,002601,混合型,2018-07-08,3345,定投,324
611,124,C3,女,35,56873,42,000966,混合型,2018-08-27,2371,定投,520
612,124,C3,女,35,56873,42,002593,混合型,2018-07-18,3567,其他,648
613,124,C3,女,35,56873,42,001740,混合型,2018-08-17,2627,定投,659
614,125,C2,女,35,80857,40,000960,股票型,2018-08-05,8982,认购,500
615,125,C2,女,35,80857,40,003492,股票型,2018-07-28,9046,认购,517
616,125,C2,女,35,80857,40,007512,股票型,2018-08-23,7601,认购,1157
617,125,C2,女,35,80857,40,002186,混合型,2018-08-15,6131,认购,566
618,125,C2,女,35,80857,40,005267,股票型,2018-07-05,4561,认购,667
619,126,C1,男,26,41309,42,001692,股票型,2018-08-02,3106,定投,653
620,126,C1,男,26,41309,42,001239,混合型,2018-07-13,2966,申购,1102
621,126,C1,男,26,41309,42,006347,股票型,2018-07-31,3630,定投,630
622,126,C1,男,26,41309,42,006726,股票型,2018-08-26,3125,认购,1181
623,126,C1,男,26,41309,42,005268,股票型,2018-08-04,4599,定投,860
624,126,C1,男,26,41309,42,160127,股票型,2018-08-06,3704,认购,649
625,127,C3,男,31,41579,41,000993,混合型,2018-07-06,1769,申购,771
626,127,C3,男,31,41579,41,005237,股票型,2018-08-24,1756,定投,421
627,127,C3,男,31,41579,41,001817,混合型,2018-07-14,1546,定投,377
628,128,C3,男,31,40394,40,005009,股票型,2018-07-25,3620,定投,822
629,128,C3,男,31,40394,40,001704,混合型,2018-07-23,1865,定投,898
630,128,C3,男,31,40394,40,000695,混合型,2018-07-19,2058,其他,523
631,128,C3,男,31,40394,40,000711,股票型,2018-07-26,2130,申购,587
632,128,C3,男,31,40394,40,002177,混合型,2018-07-09,1927,定投,717
633,129,C2,女,31,98528,45,005970,股票型,2018-08-02,7558,认购,1171
634,129,C2,女,31,98528,45,001928,混合型,2018-08-29,6720,认购,617
635,129,C2,女,31,98528,45,320020,股票型,2018-08-08,7457,认购,1127
636,130,C1,女,27,44232,40,001579,股票型,2018-08-13,3412,定投,1169
637,130,C1,女,27,44232,40,000696,股票型,2018-07-31,4565,认购,932
638,130,C1,女,27,44232,40,006803,股票型,2018-07-06,3144,认购,1055
