,Unnamed: 0,FundCode,名称,类型,近1月收益,近1年收益,近3年收益,风险等级,基金规模
348,348,669,国寿安保尊享债券C,2,0.0071,0.0778,0.1339,6,2.29
349,349,672,工银绝对收益混合发起B,4,0.0104,-0.0028,0.0095,6,0.49
350,350,674,中海惠祥分级债券,2,0.0008,0.0115,-0.0137,1,0.41
351,351,677,工银现金货币,3,0.0022,0.0298,0.1097,2,243.71
352,352,678,华宝现金宝货币E,3,0.0023,0.0295,0.1106,2,16.54
353,353,679,招商丰利灵活配置混合A,4,0.036,0.0506,-0.0705,5,0.56
354,354,681,信达澳银慧管家货币A,3,0.0018,0.0231,0.0972,2,1.26
355,355,682,信达澳银慧管家货币C,3,0.002,0.0253,0.1048,2,33.63
356,356,683,信达澳银慧管家货币E,3,0.0017,0.0211,0.0885,2,0.18
357,357,684,长盛养老健康产业灵活配置混合,4,0.03,-0.0204,-0.069,5,0.48
358,358,686,建信嘉薪宝货币A,3,0.0021,0.0323,0.1137,1,59.49
359,359,687,南方薪金宝货币,3,0.0021,0.0291,0.1096,1,116.01
360,360,688,景顺长城研究精选股票,1,-0.0095,0.0861,0.1393,4,0.71
361,361,689,前海开源新经济混合,4,0.0245,0.1279,-0.0404,5,1.29
362,362,690,前海开源大海洋混合,4,0.0414,0.2014,-0.0817,5,0.73
363,363,692,汇添富双利债券C,2,0.0193,0.1396,0.1278,3,0.23
364,364,693,建信现金添利货币A,3,0.0021,0.0297,0.1078,1,1975.27
365,365,694,鑫元鸿利债券,2,0.0103,0.0747,0.1407,6,11.06
366,366,695,大成景益平稳收益混合A,4,-0.0007,0.0105,0.0197,5,0.11
367,367,696,汇添富环保行业股票,1,0.0181,-0.0175,-0.273,4,16.08
368,368,697,汇添富移动互联股票,1,0.0748,0.0484,-0.2868,4,44.6
369,369,698,宝盈科技30混合,4,0.1273,0.1622,0.005,5,18.66
370,370,699,中银薪钱包货币,3,0.0021,0.03,0.1074,2,81.13
371,371,700,泰达宏利货币B,3,0.0023,0.0327,0.1121,2,16.24
372,372,701,景顺长城景丰货币A,3,0.002,0.0259,0.0974,2,2.45
373,373,704,易方达天天增利货币A,3,0.002,0.0264,0.1063,2,20.75
374,374,705,易方达天天增利货币B,3,0.0022,0.0289,0.1143,2,1.78
375,375,706,中邮多策略灵活配置混合,4,0.0429,0.1212,0.0308,5,1.54
376,376,707,景顺长城景丰货币B,3,0.0022,0.0284,0.1053,2,127.08
377,377,708,华安安享混合,4,0.0092,0.0496,0.1166,5,11.76
378,378,709,华安汇财通货币,3,0.002,0.0288,0.1082,2,118.93
379,379,710,交银现金宝货币A,3,0.0019,0.0269,0.0922,1,94.02
380,380,711,嘉实医疗保健股票,1,0.0635,0.206,0.2877,4,17.96
381,381,712,上投摩根天添宝货币A,3,0.0017,0.022,0.0908,2,0.12
382,382,713,上投摩根天添宝货币B,3,0.0019,0.0245,0.0987,2,3.9
383,383,714,诺安稳健回报灵活配置混合A,4,0.0165,0.0591,0.096,5,0.1
384,384,716,工银薪金货币B,3,0.0025,0.0334,0.113,2,65.82
385,385,717,融通转型三动力灵活配置混合,4,0.0831,0.1728,0.2676,5,1.91
386,386,719,南方现金通E,3,0.0021,0.0291,0.112,1,874.65
387,387,723,建信稳定添利债券C,2,0.0038,0.045,0.0232,3,0.07
388,388,724,大成添利宝货币A,3,0.0019,0.0261,0.1034,2,0.11
389,389,725,大成添利宝货币B,3,0.0021,0.0286,0.1114,2,195.7
390,390,726,大成添利宝货币E,3,0.002,0.0272,0.1067,2,28.04
391,391,727,融通健康产业灵活配置混合,4,0.0487,0.3936,0.1947,5,1.31
392,392,729,建信中小盘先锋股票,1,0.065,0.029,-0.157,4,1.8
393,393,730,博时现金宝货币A,3,0.0021,0.0296,0.1093,2,127.06
394,394,734,博时天天增利货币A,3,0.002,0.0233,0.0896,2,0.5
395,395,735,博时天天增利货币B,3,0.0022,0.0257,0.0974,2,7.69
396,396,736,诺安聚利债券A,2,0.0091,0.0761,0.1338,6,0.3
397,397,737,诺安聚利债券C,2,0.0093,0.0717,0.1193,6,0.16
398,398,738,中信建投货币A,3,0.0017,0.0225,0.0842,2,0.12
399,399,739,平安新鑫先锋A,4,0.0262,0.0494,-0.1709,5,0.38
400,400,742,国泰新经济灵活配置混合,4,0.0496,0.1495,0.3424,5,19.9
401,401,743,红塔红土盛世普益混合发起式,4,0.0297,0.007,-0.0832,5,1.26
402,402,744,北信瑞丰稳定收益A,2,0.0074,0.0216,0.1117,6,4.52
403,403,745,北信瑞丰稳定收益C,2,0.0065,0.0189,0.102,6,0.66
404,404,746,招商行业精选股票基金,1,0.0836,0.3735,0.3192,4,4.42
405,405,747,广发逆向策略混合,4,0.0423,0.2466,0.1595,5,1.13
406,406,748,广发活期宝货币A,3,0.002,0.0286,0.1116,2,12.68
407,407,750,安信现金增利货币A,3,0.0017,0.0211,0.0924,1,2.0
408,408,751,嘉实新兴产业股票,1,0.0888,0.3729,0.7796,4,6.99
409,409,753,华宝量化对冲混合A,4,0.046,0.0455,0.1108,6,0.68
410,410,754,华宝量化对冲混合C,4,0.0455,0.0414,0.1095,6,3.07
411,411,755,富安达新兴成长混合,4,0.022,0.2473,-0.1697,5,1.99
412,412,756,建信潜力新蓝筹股票,1,0.0403,0.0883,-0.0052,4,0.72
413,413,757,华富智慧城市灵活配置混合,4,0.0594,0.0566,-0.2509,5,0.75
414,414,758,招商招钱宝货币C,3,0.0018,0.0281,0.1106,1,10.3
415,415,759,平安财富宝货币,3,0.0023,0.0308,0.1151,2,467.21
416,416,760,工银财富货币A,3,0.0018,0.0243,0.0958,1,6.67
417,417,761,国富健康优质生活股票,1,0.0171,0.1279,0.008,4,4.09
418,418,762,汇添富绝对收益定开混合,4,0.0247,0.0949,--,6,9.64
419,419,763,工银新财富灵活配置混合,4,0.0592,0.1928,0.1089,5,5.08
420,420,764,万家货币E,3,0.0023,0.0285,0.1033,1,3.82
421,421,767,华富国泰民安灵活配置混合,4,0.0394,0.1247,0.062,5,0.92
422,422,771,诺安聚鑫宝货币A,3,0.0018,0.0233,0.0963,2,113.62
423,423,772,景顺长城中国回报灵活配置混合,4,0.0043,0.0379,-0.0399,5,0.56
424,424,773,万家现金宝A,3,0.0021,0.0277,0.1013,2,77.56
425,425,778,鹏华先进制造股票,1,0.0831,0.2752,0.1624,4,3.68
426,426,779,诺安聚鑫宝货币B,3,0.0018,0.0233,0.0963,1,12.58
427,427,780,鹏华医疗保健股票,1,0.1117,0.1711,0.0605,4,11.33
428,428,781,国投瑞银岁增利债券A,2,0.0138,0.0368,0.0897,6,0.21
429,429,782,国投瑞银岁增利债券C,2,0.014,0.0343,0.0802,6,0.02
430,430,785,华融现金增利货币A,3,0.0019,0.0248,0.1002,2,0.1
431,431,786,华融现金增利货币B,3,0.0021,0.0272,0.1068,2,3.0
432,432,787,华融现金增利货币C,3,0.0019,0.0248,0.0992,1,11.04
433,433,788,前海开源中国成长混合,4,0.0327,0.1945,0.0044,5,0.66
434,434,789,易方达龙宝货币A,3,0.002,0.0282,0.1081,2,12.63
435,435,790,易方达龙宝货币B,3,0.0022,0.0307,0.1161,2,1.7
436,436,793,工银高端制造股票,1,0.0063,0.0606,-0.2146,4,6.33
437,437,794,宝盈睿丰创新混合A/B,4,0.1106,0.2905,-0.161,5,0.51
438,438,796,宝盈睿丰创新混合C,4,0.1096,0.2819,-0.1803,5,1.38
439,439,797,方正富邦金小宝货币,3,0.0023,0.0293,0.1115,2,115.95
440,440,800,华商未来主题混合,4,0.062,0.0268,-0.4664,5,8.7
441,441,801,中金纯债A,2,0.0045,0.0505,0.1047,6,0.98
442,442,802,中金纯债C,2,0.0046,0.0464,0.0914,6,0.14
443,443,803,工银研究精选股票,1,0.0563,0.1185,0.0278,4,0.53
444,444,804,中信建投稳利混合A,4,0.0064,0.0311,0.072,5,1.86
445,445,805,中银新经济灵活配置混合,4,0.0576,0.1668,-0.2441,5,4.06
446,446,810,富国收益增强债券A,2,0.0188,-0.0001,0.0604,3,0.87
447,447,812,富国收益增强债券C,2,0.0184,-0.0044,0.0453,3,0.12
448,448,814,鑫元合享纯债C,2,0.0023,0.0315,0.1206,6,0.03
449,449,815,鑫元合享纯债A,2,0.0024,0.0141,0.0276,1,13.52
450,450,816,南方理财金交易型货币A,3,0.002,0.0268,0.1025,2,45.4
451,451,818,诺安天天宝C,3,0.002,0.0264,0.1021,1,0.0
452,452,822,东海美丽中国灵活配置混合,4,0.0121,0.1207,-0.0847,5,0.13
453,453,823,银华高端制造业混合,4,0.0327,0.0883,-0.0378,5,2.62
454,454,824,圆信永丰双利A,4,0.0281,0.205,0.2662,5,18.01
455,455,825,圆信永丰双利C,4,0.0287,0.1961,0.2309,5,0.64
456,456,828,泰达转型机遇,1,0.0257,0.3003,0.0503,4,0.69
457,457,829,易方达天天发货币A,3,0.002,0.0261,--,1,0.54
458,458,830,易方达天天发货币B,3,0.0022,0.0287,--,1,131.53
459,459,831,工银医疗保健股票,1,0.0761,0.1877,0.2244,4,30.1
460,460,832,天弘现金管家货币C,3,0.0021,0.0267,0.1003,1,3.41
461,461,836,国投瑞银钱多宝货币A,3,0.0026,0.032,0.1209,2,16.37
462,462,837,国投瑞银钱多宝货币I,3,0.0026,0.032,0.1209,2,2.42
463,463,839,上投摩根纯债丰利债券A,2,0.0049,0.0359,0.0368,6,31.73
464,464,840,上投摩根纯债丰利债券C,2,0.0049,0.036,0.0318,6,0.06
465,465,841,富国新回报灵活配置混合A/B,4,-0.0018,0.0098,0.0517,5,0.16
466,466,843,富国新回报灵活配置混合C,4,-0.0027,0.0054,0.0371,5,0.02
467,467,844,南方绝对收益,4,0.0465,0.0683,0.1741,6,2.73
468,468,845,国投瑞银信息消费混合,4,0.0228,0.2209,0.0896,5,1.01
469,469,846,中融货币C,3,0.0023,0.0291,0.11,2,84.0
470,470,847,中融货币A,3,0.0021,0.0266,0.102,2,1.46
471,471,848,工银添益快线货币,3,0.0021,0.0296,0.1102,1,896.18
472,472,849,汇丰晋信双核策略混合A,4,0.0007,0.065,0.2078,5,33.94
473,473,850,汇丰晋信双核策略混合C,4,0.0003,0.0598,0.1925,5,2.63
474,474,854,鹏华养老产业股票,1,0.0582,0.3986,0.6478,4,5.43
475,475,855,上投摩根天添盈货币A,3,0.0019,0.0244,0.0925,2,86.2
476,476,856,上投摩根天添盈货币B,3,0.0029,0.0396,0.0955,2,0.0
477,477,857,上投摩根天添盈货币E,3,0.0021,0.0259,0.0974,1,1.16
478,478,859,融通通瑞债券C,2,0.002,-0.0355,-0.03,3,0.01
479,479,860,银华惠增利货币,3,0.0022,0.03,0.1134,2,137.81
480,480,861,长城货币E,3,0.0021,0.0283,0.1039,1,13.29
481,481,862,富国天时货币C,3,0.0018,0.0258,0.0959,1,7.47
482,482,863,富国天时货币D,3,0.0019,0.0237,0.0821,1,0.0
483,483,866,华宝制造股票,1,0.0378,0.0775,-0.1966,4,3.5
484,484,867,华宝品质生活股票,1,0.1026,0.226,0.2795,4,2.12
485,485,868,国投瑞银增利宝货币A,3,0.0021,0.0254,0.1042,1,3.63
486,486,869,国投瑞银增利宝货币B,3,0.0021,0.0255,0.1048,1,39.25
487,487,870,嘉实新收益混合,4,0.0364,0.2014,-0.0811,5,7.97
488,488,871,北信瑞丰宜投宝A,3,0.0029,0.0276,0.1028,2,0.71
489,489,872,北信瑞丰宜投宝B,3,0.0031,0.0301,0.1108,2,69.24
490,490,873,华安现金宝货币A,3,0.0021,0.0262,--,1,13.47
491,491,874,华安现金宝货币B,3,0.0023,0.0287,--,1,90.02
492,492,875,建信稳定得利债券A,2,0.0046,0.0697,0.1348,3,1.99
493,493,876,建信稳定得利债券C,2,0.0039,0.0649,0.1199,3,0.38
494,494,877,华泰柏瑞量化优选混合,4,0.0105,0.1605,0.2664,5,5.95
495,495,878,中海医药健康产业精选混合A,4,0.0671,0.2819,0.6212,5,8.35
496,496,879,中海医药健康产业精选混合C,4,0.0654,0.2782,0.6009,5,2.05
497,497,880,富国研究精选灵活配置混合,4,0.0044,0.0936,-0.0151,5,8.48
498,498,882,中金现金管家A,3,0.0019,0.0262,0.1034,2,1.7
499,499,883,中金现金管家B,3,0.0021,0.0287,0.1114,2,30.71
500,500,884,民生加银优选股票,1,0.0829,0.137,0.3089,4,2.81
501,501,887,上投摩根稳进回报混合,4,0.007,0.0413,0.0402,5,0.33
502,502,889,上投摩根纯债添利债券A,2,0.0038,0.0369,0.1001,6,7.35
503,503,890,上投摩根纯债添利债券C,2,0.0038,0.0323,0.0548,6,0.03
504,504,891,博时现金宝货币B,3,0.0022,0.0311,0.112,2,105.1
505,505,892,九泰天宝灵活配置混合A,4,0.0859,0.0439,0.2541,5,0.02
506,506,893,工银创新动力股票,1,0.0419,0.0344,-0.3895,4,6.36
507,507,894,中欧睿达定期开放混合,4,0.0122,0.0482,0.0944,5,2.01
508,508,895,国寿安保薪金宝货币,3,0.0022,0.029,0.1121,1,315.92
509,509,896,鑫元聚鑫收益增强债A,2,0.0225,0.0776,0.1126,3,0.12
510,510,897,鑫元聚鑫收益增强债C,2,0.0221,0.0732,0.0987,3,0.06
511,511,898,华富恒稳纯债债券A,2,0.0041,0.0455,0.1134,6,14.09
512,512,899,华富恒稳纯债债券C,2,0.0034,0.0402,0.0997,6,0.02
513,513,901,国开货币A,3,0.0022,0.0252,0.1019,2,0.7
514,514,902,国开货币B,3,0.0024,0.0276,0.1099,2,0.36
515,515,903,新华活期添利货币A,3,0.002,0.0282,0.1096,2,33.16
516,516,904,银华回报定开混合,4,-0.0133,0.0854,0.0903,5,2.5
517,517,905,鹏华安盈宝货币,3,0.0024,0.0331,0.1188,1,231.2
518,518,907,农银红利日结货币A,3,0.002,0.0275,0.1021,2,523.09
519,519,908,农银红利日结货币B,3,0.0022,0.03,0.11,2,324.81
520,520,910,鑫元合丰纯债C,2,0.0074,0.0515,0.1159,6,0.1
521,521,911,鑫元合丰纯债A,2,0.0075,0.0525,0.0516,1,16.37
522,522,912,英大现金宝货币,3,0.0019,0.0272,0.1058,2,24.87
523,523,913,农银医疗保健股票,1,0.1408,0.3888,0.2645,4,15.89
524,524,914,中加纯债债券,2,0.0094,0.0738,0.1734,1,4.23
525,525,916,前海开源股息率100强股票,1,-0.0141,0.1269,0.0795,4,8.19
526,526,917,嘉实快线货币A,3,0.0022,0.0299,0.1114,2,516.41
527,527,920,易方达财富快线货币Y,3,0.0021,0.0289,0.1108,1,171.04
528,528,921,中邮现金驿站货币A,3,0.002,0.0251,0.1037,1,0.1
529,529,922,中邮现金驿站货币B,3,0.0021,0.0256,0.1054,1,0.38
530,530,923,中邮现金驿站货币C,3,0.0021,0.0261,0.1071,1,19.76
531,531,924,宝盈先进制造混合A,4,0.1131,0.2934,0.1574,5,6.58
532,532,925,汇添富外延增长主题股票,1,0.0246,0.0163,-0.1065,4,27.23
533,533,926,中信建投睿信灵活配置混合A,4,0.0208,-0.0256,-0.3568,5,0.21
534,534,928,中融国企改革混合,4,0.0174,0.0842,0.083,5,0.96
535,535,929,博时黄金D,4,0.0697,0.2965,0.1887,1,0.12
536,536,930,博时黄金I,4,0.0697,0.2955,0.1763,1,7.56
537,537,931,国寿安保尊益信用纯债债券,2,0.0275,0.0738,0.1065,6,0.48
538,538,932,前海开源睿远稳健增利混合A,4,0.0065,0.156,0.2273,5,0.06
539,539,933,前海开源睿远稳健增利混合C,4,0.006,0.149,0.2047,5,0.46
540,540,935,浙商汇金转型成长,4,0.064,0.1098,-0.0483,5,1.04
541,541,936,博时产业新动力混合A,4,0.0515,0.1774,0.382,5,6.25
542,542,937,华商稳固添利债券A,2,0.0079,0.0771,-0.1691,6,0.16
543,543,938,华商稳固添利债券C,2,0.0069,0.0722,-0.1798,6,0.18
544,544,939,中银研究精选灵活配置混合,4,0.1569,0.3006,0.0217,5,2.22
545,545,940,富国中小盘精选混合,4,0.15,0.2704,0.1376,5,5.43
546,546,943,工银中高等级信用债债券A,2,0.0091,0.0622,0.0848,6,5.35
547,547,944,工银中高等级信用债债券B,2,0.0087,0.0585,0.0718,6,0.57
548,548,945,华夏医疗健康混合A,4,0.0543,0.0817,0.0825,5,19.79
549,549,946,华夏医疗健康混合C,4,0.0533,0.0766,0.0664,5,4.01
550,550,953,国泰睿吉灵活配置混合A,4,0.0422,0.0172,-0.0307,5,1.37
551,551,954,国泰睿吉灵活配置混合C,4,0.0425,0.0149,-0.0412,5,1.8
552,552,955,南方产业活力,1,0.0582,0.0933,-0.2115,4,9.98
553,553,958,东吴鼎元A,2,0.0191,-0.0467,-0.0523,1,0.0
554,554,959,东吴鼎元C,2,0.0192,-0.0516,-0.0637,1,0.04
555,555,960,招商医药健康产业股票,1,0.1243,0.3395,0.3333,4,9.71
556,556,963,兴业多策略混合,4,0.015,0.2187,0.036,5,6.64
557,557,965,汇丰晋信新动力混合,4,0.1236,0.1843,-0.034,5,2.47
558,558,966,中邮核心科技创新灵活配置混合,4,0.0301,0.0743,-0.0434,5,1.84
559,559,967,华泰柏瑞创新动力混合,4,0.0471,0.191,0.3636,5,1.33
560,560,969,前海开源大安全混合,4,0.0692,0.1181,-0.1108,5,2.38
561,561,970,东方红睿元混合,4,0.0354,0.1106,0.6375,5,9.2
562,562,971,诺安新经济股票,1,0.0231,0.3259,-0.1703,4,6.23
563,563,972,新华万银策略灵活配置混合,4,0.0068,0.083,0.0752,5,1.38
564,564,973,新华增盈回报债券,2,0.0091,0.0864,0.1767,3,21.97
565,565,974,安信消费医药股票,1,-0.0134,0.0923,0.2406,4,27.32
566,566,976,长城新兴产业混合,4,0.0101,0.0934,0.0207,5,0.86
567,567,977,长城环保主题混合,4,0.0532,0.1989,0.0281,5,4.38
568,568,978,景顺长城量化精选股票,1,-0.0164,-0.0041,-0.0727,4,33.93
569,569,979,景顺长城沪港深精选股票,1,0.0231,0.1563,0.2952,4,21.46
570,570,980,汇添富添富通货币B,3,0.0022,0.0294,0.1023,2,13.23
571,571,981,北信瑞丰现金添利A,3,0.0024,0.0262,0.0969,2,0.34
572,572,982,北信瑞丰现金添利B,3,0.0026,0.0286,0.1049,2,11.17
573,573,985,嘉实逆向策略股票,1,0.0446,0.2851,0.0792,4,12.12
574,574,986,太平灵活配置,4,0.0267,0.0406,-0.0362,5,14.66
575,575,991,工银战略转型股票,1,0.0553,0.1933,0.2948,4,9.15
576,576,992,广发对冲套利定期开放混合,4,0.0824,0.1215,0.1205,6,5.45
577,577,993,华宝稳健回报混合,4,0.0584,0.017,-0.1834,5,2.83
578,578,994,建信睿盈灵活配置混合A,4,0.026,0.0894,0.0154,5,0.99
579,579,995,建信睿盈灵活配置混合C,4,0.0249,0.08,-0.0094,5,0.58
580,580,996,中银新动力股票,1,0.0969,0.2101,-0.2435,4,11.26
581,581,997,南方双元A,2,0.0082,0.0735,0.0326,6,0.72
582,582,998,南方双元C,2,0.0083,0.0702,0.0224,6,0.05
583,583,1000,中欧明睿新起点混合,4,0.0366,0.208,-0.0173,5,12.48
584,584,1001,华夏债券A/B,2,0.0159,0.0687,0.0717,3,4.81
585,585,1003,华夏债券C,2,0.0161,0.0653,0.0621,3,2.87
586,586,1004,新华稳健回报混合发起式,4,0.0531,0.1753,0.1933,5,3.26
587,587,1006,中信建投凤凰货币A,3,0.0019,0.0269,0.1014,2,1.29
588,588,1007,国联安鑫安灵活配置混合,4,0.0607,0.3217,0.232,5,0.79
589,589,1008,工银国企改革股票,1,0.007,0.1913,0.2691,4,15.21
590,590,1009,上投摩根安全战略股票,1,0.1208,0.2972,0.1257,4,6.88
591,591,1010,易方达增金宝货币,3,0.0021,0.03,0.1124,1,34.83
592,592,1011,华夏希望债券A,2,0.0081,0.0735,0.0519,3,6.07
593,593,1013,华夏希望债券C,2,0.0073,0.0699,0.0425,3,4.55
594,594,1014,中融融安混合,4,0.008,-0.0172,-0.0843,5,0.01
595,595,1017,泰达改革动力混合A,4,0.0256,0.1928,0.067,5,4.04
596,596,1018,易方达新经济混合,4,0.102,0.2449,0.3485,5,19.86
597,597,1026,诺安理财宝货币C,3,0.0019,0.0299,0.108,1,0.01
598,598,1028,华安物联网主题股票,1,0.0728,0.1945,-0.081,4,9.39
599,599,1030,天弘云端生活优选,4,0.0726,0.2172,0.1026,5,3.02
600,600,1031,华夏安康债券A,2,0.0114,0.0513,0.1253,3,1.13
601,601,1033,华夏安康债券C,2,0.0116,0.0474,0.1151,3,0.79
602,602,1036,嘉实企业变革股票,1,0.0682,0.2401,0.0637,4,11.8
603,603,1037,国投瑞银锐意改革混合,4,0.071,0.0975,-0.1333,5,7.89
604,604,1039,嘉实先进制造股票,1,0.0934,0.1928,0.0866,4,13.2
605,605,1040,新华策略精选股票,1,0.022,0.2481,0.218,4,5.58
606,606,1042,华夏领先股票,1,0.0185,0.0974,-0.285,4,16.91
607,607,1043,工银美丽城镇股票,1,0.0412,0.3362,0.3635,4,5.85
608,608,1044,嘉实新消费股票,1,0.039,0.147,0.5031,4,28.39
609,609,1045,华夏可转债增强债券A,2,0.0311,0.1054,--,5,0.72
610,610,1046,华夏可转债增强债券I,2,--,--,--,1,0.0
611,611,1047,光大国企改革股票,1,0.0472,0.1657,0.246,4,9.85
612,612,1048,富国新兴产业股票,1,-0.0025,0.1112,0.1258,4,19.84
613,613,1050,汇添富成长多因子量化策略股票,1,0.0,0.1289,-0.047,4,11.35
614,614,1053,南方创新经济,4,0.0872,0.1889,0.3954,5,6.56
615,615,1054,工银新金融股票,1,0.0442,0.3046,0.1622,4,7.47
616,616,1056,北信瑞丰健康生活,4,0.0502,0.1213,-0.0976,5,4.54
617,617,1059,中金绝对收益,4,0.0058,0.0087,-0.0019,6,0.52
618,618,1060,前海开源高端装备制造混合,4,0.0977,0.1546,0.3062,5,2.16
619,619,1067,鹏华弘盛混合A,4,0.0092,0.0743,0.158,5,1.72
620,620,1068,华融新锐灵活配置混合,4,0.0204,0.1225,0.0978,5,1.16
621,621,1069,华泰柏瑞消费成长混合,4,0.1168,0.3006,0.0249,5,2.81
622,622,1070,建信信息产业股票,1,0.0729,0.3816,0.1831,4,4.0
623,623,1071,华安媒体互联网混合,4,0.2016,0.4363,0.3872,5,56.77
624,624,1072,华安智能装备主题股票,1,0.0991,0.2241,0.1445,4,7.43
625,625,1073,华泰柏瑞量化绝对收益混合,4,0.0343,0.0495,0.132,6,3.01
626,626,1074,华泰柏瑞量化驱动混合A,4,0.0143,0.1601,0.1935,5,5.68
627,627,1075,宝盈转型动力混合,4,0.0402,0.067,-0.1458,5,16.16
628,628,1076,易方达改革红利混合,4,0.0118,0.2828,0.5696,5,18.12
629,629,1077,华夏现金宝货币A,3,0.002,0.0274,0.0998,2,114.85
630,630,1078,华夏现金宝货币B,3,0.0022,0.0298,0.1079,2,0.89
631,631,1086,华富恒利债券A,2,0.0104,0.0066,0.026,3,2.12
632,632,1087,华富恒利债券C,2,0.0087,0.001,0.0106,3,0.0
633,633,1088,华宝国策导向混合,4,-0.0079,0.0397,-0.2285,5,7.23
634,634,1094,国投瑞银添利宝货币A,3,0.0021,0.0278,0.1066,1,220.81
635,635,1095,国投瑞银添利宝货币B,3,0.0021,0.0277,0.1068,1,26.87
636,636,1096,国寿安保聚宝盆货币,3,0.0023,0.0303,0.1125,2,11.22
637,637,1097,华泰柏瑞积极优选股票,1,0.0323,0.0376,-0.0178,4,2.84
638,638,1101,银华惠添益货币,3,0.0017,0.024,0.0953,2,1.62
639,639,1102,前海开源国家比较优势混合,4,0.0668,0.2929,0.4345,5,4.7
640,640,1103,前海开源工业革命4.0混合,4,0.0312,0.45,0.6522,5,12.94
641,641,1104,华安新丝路主题股票,1,0.0658,0.3974,0.4866,4,13.27
642,642,1105,信达澳银转型创新股票,1,0.0193,0.0994,0.0521,4,5.07
643,643,1106,华商健康生活混合,4,0.0295,0.1529,0.0145,5,8.7
644,644,1110,中欧瑾泉灵活配置混合A,4,0.0133,0.0785,0.166,1,0.02
645,645,1111,中欧瑾泉灵活配置混合C,4,0.0133,0.0783,0.1579,1,6.06
646,646,1112,东方红中国优势混合,4,0.0405,0.1681,0.6663,5,78.05
647,647,1115,广发聚安混合A,4,0.0167,0.0547,0.2056,5,1.13
648,648,1116,广发聚安混合C,4,0.017,0.0489,0.1895,5,2.32
649,649,1117,中欧精选定期开放混合A,4,0.0315,0.3641,0.3995,5,11.35
650,650,1118,华宝事件驱动混合,4,0.0289,0.1417,-0.115,5,18.98
651,651,1119,国投瑞银新回报混合,4,-0.003,-0.0204,-0.0256,5,0.35
652,652,1120,东方睿鑫热点挖掘混合A,4,0.0462,0.0731,-0.0696,5,0.19
653,653,1121,东方睿鑫热点挖掘混合C,4,0.0308,0.0495,-0.1061,5,1.08
654,654,1122,鹏华弘利混合A,4,0.04,0.0838,0.1417,5,8.84
655,655,1123,鹏华弘利混合C,4,0.0397,0.0805,0.1312,5,0.18
656,656,1124,融通增强收益债券C,2,0.0071,0.0252,0.0242,1,0.04
657,657,1125,博时互联网主题灵活配置混合,4,0.0782,0.1716,0.1099,5,12.65
658,658,1126,上投摩根卓越制造股票,1,0.0924,0.3934,0.1453,4,15.04
659,659,1127,中银宏观策略混合,4,0.0156,0.0762,-0.0413,5,11.11
660,660,1128,宝盈新兴产业混合,4,0.0206,0.2247,-0.1081,5,14.17
