,Unnamed: 0,FundCode,名称,类型,近1月收益,近1年收益,近3年收益,风险等级,基金规模
306,306,607,招商招钱宝货币B,3,0.0019,0.0282,0.1099,无,1157.26亿元
307,307,609,华商新量化混合,4,0.1035,0.1912,0.0692,中高风险,2.70亿元
308,308,612,华宝生态中国混合,4,0.0861,0.1748,0.02,中高风险,6.60亿元
309,309,615,长城工资宝货币A,3,0.002,0.0251,0.0988,低风险,0.53亿元
310,310,616,上投摩根优信增利债券A,2,0.0048,0.0968,0.0443,中风险,0.14亿元
311,311,617,上投摩根优信增利债券C,2,0.0042,0.0924,0.0317,中风险,0.06亿元
312,312,618,嘉实薪金宝货币,3,0.0021,0.0288,0.1056,无,173.86亿元
313,313,619,东方红产业升级混合,4,0.0241,0.1071,0.458,中高风险,84.66亿元
314,314,620,易方达现金增利货币A,3,0.0022,0.031,0.1176,无,4.58亿元
315,315,621,易方达现金增利货币B,3,0.0024,0.0334,0.1257,无,294.44亿元
316,316,625,诺安天天宝B,3,0.0021,0.0274,0.108,无,0.58亿元
317,317,626,大成丰财宝货币A,3,0.002,0.0254,0.1002,低风险,0.14亿元
318,318,627,大成丰财宝货币B,3,0.0022,0.0279,0.1082,低风险,142.27亿元
319,319,628,大成高新技术产业股票,1,0.0205,0.2561,0.5144,高风险,6.29亿元
320,320,634,富国天盛灵活配置基金,4,0.1016,0.3662,0.5612,中高风险,3.27亿元
321,321,638,富国富钱包货币,3,0.0021,0.0289,0.1101,低风险,366.31亿元
322,322,639,宝盈祥瑞混合A,4,0.0081,-0.0272,-0.0206,中高风险,0.25亿元
323,323,640,诺安理财宝货币A,3,0.0019,0.0299,0.108,无,0.97亿元
324,324,641,诺安理财宝货币B,3,0.0019,0.0299,0.108,无,48.27亿元
325,325,642,汇添富货币C,3,0.0021,0.0281,0.1015,无,57.60亿元
326,326,644,招商招金宝货币A,3,0.002,0.0222,0.0936,低风险,3.07亿元
327,327,645,华夏薪金宝货币,3,0.0022,0.0288,0.108,无,136.34亿元
328,328,646,华润元大医疗保健量化混合,4,0.0692,-0.0342,-0.1193,中高风险,0.31亿元
329,329,647,易方达财富快线货币A,3,0.0021,0.0289,0.1107,低风险,36.49亿元
330,330,648,易方达财富快线货币B,3,0.0024,0.0314,0.1188,低风险,64.50亿元
331,331,649,长城久鑫灵活配置,4,0.044,0.0185,0.0306,中高风险,0.90亿元
332,332,650,汇添富货币D,3,0.0022,0.0281,0.1015,无,16.49亿元
333,333,651,招商招金宝货币B,3,0.002,0.0243,0.1012,低风险,6.16亿元
334,334,652,博时裕隆灵活配置混合,4,0.0254,0.2782,0.2493,中高风险,13.07亿元
335,335,654,华商新锐产业混合,4,0.053,0.2118,-0.2293,中高风险,22.00亿元
336,336,655,鑫元稳利债券,2,0.0056,0.0286,0.0688,中低风险,5.09亿元
337,337,657,银华活钱宝货币A,3,0.0,0.0,0.006,低风险,0.00亿元
338,338,658,银华活钱宝货币B,3,0.0,0.0,0.0068,低风险,0.00亿元
339,339,659,银华活钱宝货币C,3,0.0,0.0,0.0088,低风险,0.00亿元
340,340,660,银华活钱宝货币D,3,0.0,0.0,0.016,低风险,0.00亿元
341,341,661,银华活钱宝货币E,3,0.0,0.0,0.0275,低风险,0.00亿元
342,342,662,银华活钱宝货币F,3,0.0023,0.0311,0.1155,低风险,479.97亿元
343,343,663,国投瑞银美丽中国混合,4,0.0938,0.2648,0.1518,中高风险,2.93亿元
344,344,664,国联安通盈混合A,4,0.0146,0.1049,0.1341,中高风险,0.58亿元
345,345,665,博时现金收益货币B,3,0.0022,0.0283,0.1038,低风险,33.94亿元
346,346,667,工银绝对收益混合发起A,4,0.0117,0.0072,0.036,中低风险,0.73亿元
347,347,668,国寿安保尊享债券A,2,0.0071,0.0628,0.1246,中低风险,12.42亿元
348,348,669,国寿安保尊享债券C,2,0.0071,0.0778,0.1339,中低风险,2.29亿元
349,349,672,工银绝对收益混合发起B,4,0.0104,-0.0028,0.0095,中低风险,0.49亿元
350,350,674,中海惠祥分级债券,2,0.0008,0.0115,-0.0137,无,0.41亿元
351,351,677,工银现金货币,3,0.0022,0.0298,0.1097,低风险,243.71亿元
352,352,678,华宝现金宝货币E,3,0.0023,0.0295,0.1106,低风险,16.54亿元
353,353,679,招商丰利灵活配置混合A,4,0.036,0.0506,-0.0705,中高风险,0.56亿元
354,354,681,信达澳银慧管家货币A,3,0.0018,0.0231,0.0972,低风险,1.26亿元
355,355,682,信达澳银慧管家货币C,3,0.002,0.0253,0.1048,低风险,33.63亿元
356,356,683,信达澳银慧管家货币E,3,0.0017,0.0211,0.0885,低风险,0.18亿元
357,357,684,长盛养老健康产业灵活配置混合,4,0.03,-0.0204,-0.069,中高风险,0.48亿元
358,358,686,建信嘉薪宝货币A,3,0.0021,0.0323,0.1137,无,59.49亿元
359,359,687,南方薪金宝货币,3,0.0021,0.0291,0.1096,无,116.01亿元
360,360,688,景顺长城研究精选股票,1,-0.0095,0.0861,0.1393,高风险,0.71亿元
361,361,689,前海开源新经济混合,4,0.0245,0.1279,-0.0404,中高风险,1.29亿元
362,362,690,前海开源大海洋混合,4,0.0414,0.2014,-0.0817,中高风险,0.73亿元
363,363,692,汇添富双利债券C,2,0.0193,0.1396,0.1278,中风险,0.23亿元
364,364,693,建信现金添利货币A,3,0.0021,0.0297,0.1078,无,1975.27亿元
365,365,694,鑫元鸿利债券,2,0.0103,0.0747,0.1407,中低风险,11.06亿元
366,366,695,大成景益平稳收益混合A,4,-0.0007,0.0105,0.0197,中高风险,0.11亿元
367,367,696,汇添富环保行业股票,1,0.0181,-0.0175,-0.273,高风险,16.08亿元
368,368,697,汇添富移动互联股票,1,0.0748,0.0484,-0.2868,高风险,44.60亿元
369,369,698,宝盈科技30混合,4,0.1273,0.1622,0.005,中高风险,18.66亿元
370,370,699,中银薪钱包货币,3,0.0021,0.03,0.1074,低风险,81.13亿元
371,371,700,泰达宏利货币B,3,0.0023,0.0327,0.1121,低风险,16.24亿元
372,372,701,景顺长城景丰货币A,3,0.002,0.0259,0.0974,低风险,2.45亿元
373,373,704,易方达天天增利货币A,3,0.002,0.0264,0.1063,低风险,20.75亿元
374,374,705,易方达天天增利货币B,3,0.0022,0.0289,0.1143,低风险,1.78亿元
375,375,706,中邮多策略灵活配置混合,4,0.0429,0.1212,0.0308,中高风险,1.54亿元
376,376,707,景顺长城景丰货币B,3,0.0022,0.0284,0.1053,低风险,127.08亿元
377,377,708,华安安享混合,4,0.0092,0.0496,0.1166,中高风险,11.76亿元
378,378,709,华安汇财通货币,3,0.002,0.0288,0.1082,低风险,118.93亿元
379,379,710,交银现金宝货币A,3,0.0019,0.0269,0.0922,无,94.02亿元
380,380,711,嘉实医疗保健股票,1,0.0635,0.206,0.2877,高风险,17.96亿元
381,381,712,上投摩根天添宝货币A,3,0.0017,0.022,0.0908,低风险,0.12亿元
382,382,713,上投摩根天添宝货币B,3,0.0019,0.0245,0.0987,低风险,3.90亿元
383,383,714,诺安稳健回报灵活配置混合A,4,0.0165,0.0591,0.096,中高风险,0.10亿元
384,384,716,工银薪金货币B,3,0.0025,0.0334,0.113,低风险,65.82亿元
385,385,717,融通转型三动力灵活配置混合,4,0.0831,0.1728,0.2676,中高风险,1.91亿元
386,386,719,南方现金通E,3,0.0021,0.0291,0.112,无,874.65亿元
387,387,723,建信稳定添利债券C,2,0.0038,0.045,0.0232,中风险,0.07亿元
388,388,724,大成添利宝货币A,3,0.0019,0.0261,0.1034,低风险,0.11亿元
389,389,725,大成添利宝货币B,3,0.0021,0.0286,0.1114,低风险,195.70亿元
390,390,726,大成添利宝货币E,3,0.002,0.0272,0.1067,低风险,28.04亿元
391,391,727,融通健康产业灵活配置混合,4,0.0487,0.3936,0.1947,中高风险,1.31亿元
392,392,729,建信中小盘先锋股票,1,0.065,0.029,-0.157,高风险,1.80亿元
393,393,730,博时现金宝货币A,3,0.0021,0.0296,0.1093,低风险,127.06亿元
394,394,734,博时天天增利货币A,3,0.002,0.0233,0.0896,低风险,0.50亿元
395,395,735,博时天天增利货币B,3,0.0022,0.0257,0.0974,低风险,7.69亿元
396,396,736,诺安聚利债券A,2,0.0091,0.0761,0.1338,中低风险,0.30亿元
397,397,737,诺安聚利债券C,2,0.0093,0.0717,0.1193,中低风险,0.16亿元
398,398,738,中信建投货币A,3,0.0017,0.0225,0.0842,低风险,0.12亿元
399,399,739,平安新鑫先锋A,4,0.0262,0.0494,-0.1709,中高风险,0.38亿元
400,400,742,国泰新经济灵活配置混合,4,0.0496,0.1495,0.3424,中高风险,19.90亿元
401,401,743,红塔红土盛世普益混合发起式,4,0.0297,0.007,-0.0832,中高风险,1.26亿元
402,402,744,北信瑞丰稳定收益A,2,0.0074,0.0216,0.1117,中低风险,4.52亿元
403,403,745,北信瑞丰稳定收益C,2,0.0065,0.0189,0.102,中低风险,0.66亿元
404,404,746,招商行业精选股票基金,1,0.0836,0.3735,0.3192,高风险,4.42亿元
405,405,747,广发逆向策略混合,4,0.0423,0.2466,0.1595,中高风险,1.13亿元
406,406,748,广发活期宝货币A,3,0.002,0.0286,0.1116,低风险,12.68亿元
407,407,750,安信现金增利货币A,3,0.0017,0.0211,0.0924,无,2.00亿元
408,408,751,嘉实新兴产业股票,1,0.0888,0.3729,0.7796,高风险,6.99亿元
409,409,753,华宝量化对冲混合A,4,0.046,0.0455,0.1108,中低风险,0.68亿元
410,410,754,华宝量化对冲混合C,4,0.0455,0.0414,0.1095,中低风险,3.07亿元
411,411,755,富安达新兴成长混合,4,0.022,0.2473,-0.1697,中高风险,1.99亿元
412,412,756,建信潜力新蓝筹股票,1,0.0403,0.0883,-0.0052,高风险,0.72亿元
413,413,757,华富智慧城市灵活配置混合,4,0.0594,0.0566,-0.2509,中高风险,0.75亿元
414,414,758,招商招钱宝货币C,3,0.0018,0.0281,0.1106,无,10.30亿元
415,415,759,平安财富宝货币,3,0.0023,0.0308,0.1151,低风险,467.21亿元
416,416,760,工银财富货币A,3,0.0018,0.0243,0.0958,无,6.67亿元
417,417,761,国富健康优质生活股票,1,0.0171,0.1279,0.008,高风险,4.09亿元
418,418,762,汇添富绝对收益定开混合,4,0.0247,0.0949,--,中低风险,9.64亿元
419,419,763,工银新财富灵活配置混合,4,0.0592,0.1928,0.1089,中高风险,5.08亿元
420,420,764,万家货币E,3,0.0023,0.0285,0.1033,无,3.82亿元
421,421,767,华富国泰民安灵活配置混合,4,0.0394,0.1247,0.062,中高风险,0.92亿元
422,422,771,诺安聚鑫宝货币A,3,0.0018,0.0233,0.0963,低风险,113.62亿元
423,423,772,景顺长城中国回报灵活配置混合,4,0.0043,0.0379,-0.0399,中高风险,0.56亿元
424,424,773,万家现金宝A,3,0.0021,0.0277,0.1013,低风险,77.56亿元
425,425,778,鹏华先进制造股票,1,0.0831,0.2752,0.1624,高风险,3.68亿元
426,426,779,诺安聚鑫宝货币B,3,0.0018,0.0233,0.0963,无,12.58亿元
427,427,780,鹏华医疗保健股票,1,0.1117,0.1711,0.0605,高风险,11.33亿元
428,428,781,国投瑞银岁增利债券A,2,0.0138,0.0368,0.0897,中低风险,0.21亿元
429,429,782,国投瑞银岁增利债券C,2,0.014,0.0343,0.0802,中低风险,0.02亿元
430,430,785,华融现金增利货币A,3,0.0019,0.0248,0.1002,低风险,0.10亿元
431,431,786,华融现金增利货币B,3,0.0021,0.0272,0.1068,低风险,3.00亿元
432,432,787,华融现金增利货币C,3,0.0019,0.0248,0.0992,无,11.04亿元
433,433,788,前海开源中国成长混合,4,0.0327,0.1945,0.0044,中高风险,0.66亿元
434,434,789,易方达龙宝货币A,3,0.002,0.0282,0.1081,低风险,12.63亿元
435,435,790,易方达龙宝货币B,3,0.0022,0.0307,0.1161,低风险,1.70亿元
436,436,793,工银高端制造股票,1,0.0063,0.0606,-0.2146,高风险,6.33亿元
437,437,794,宝盈睿丰创新混合A/B,4,0.1106,0.2905,-0.161,中高风险,0.51亿元
438,438,796,宝盈睿丰创新混合C,4,0.1096,0.2819,-0.1803,中高风险,1.38亿元
439,439,797,方正富邦金小宝货币,3,0.0023,0.0293,0.1115,低风险,115.95亿元
440,440,800,华商未来主题混合,4,0.062,0.0268,-0.4664,中高风险,8.70亿元
441,441,801,中金纯债A,2,0.0045,0.0505,0.1047,中低风险,0.98亿元
442,442,802,中金纯债C,2,0.0046,0.0464,0.0914,中低风险,0.14亿元
443,443,803,工银研究精选股票,1,0.0563,0.1185,0.0278,高风险,0.53亿元
444,444,804,中信建投稳利混合A,4,0.0064,0.0311,0.072,中高风险,1.86亿元
445,445,805,中银新经济灵活配置混合,4,0.0576,0.1668,-0.2441,中高风险,4.06亿元
446,446,810,富国收益增强债券A,2,0.0188,-0.0001,0.0604,中风险,0.87亿元
447,447,812,富国收益增强债券C,2,0.0184,-0.0044,0.0453,中风险,0.12亿元
448,448,814,鑫元合享纯债C,2,0.0023,0.0315,0.1206,中低风险,0.03亿元
449,449,815,鑫元合享纯债A,2,0.0024,0.0141,0.0276,无,13.52亿元
450,450,816,南方理财金交易型货币A,3,0.002,0.0268,0.1025,低风险,45.40亿元
451,451,818,诺安天天宝C,3,0.002,0.0264,0.1021,无,0.00亿元
452,452,822,东海美丽中国灵活配置混合,4,0.0121,0.1207,-0.0847,中高风险,0.13亿元
453,453,823,银华高端制造业混合,4,0.0327,0.0883,-0.0378,中高风险,2.62亿元
454,454,824,圆信永丰双利A,4,0.0281,0.205,0.2662,中高风险,18.01亿元
455,455,825,圆信永丰双利C,4,0.0287,0.1961,0.2309,中高风险,0.64亿元
456,456,828,泰达转型机遇,1,0.0257,0.3003,0.0503,高风险,0.69亿元
457,457,829,易方达天天发货币A,3,0.002,0.0261,--,无,0.54亿元
458,458,830,易方达天天发货币B,3,0.0022,0.0287,--,无,131.53亿元
459,459,831,工银医疗保健股票,1,0.0761,0.1877,0.2244,高风险,30.10亿元
460,460,832,天弘现金管家货币C,3,0.0021,0.0267,0.1003,无,3.41亿元
461,461,836,国投瑞银钱多宝货币A,3,0.0026,0.032,0.1209,低风险,16.37亿元
462,462,837,国投瑞银钱多宝货币I,3,0.0026,0.032,0.1209,低风险,2.42亿元
463,463,839,上投摩根纯债丰利债券A,2,0.0049,0.0359,0.0368,中低风险,31.73亿元
464,464,840,上投摩根纯债丰利债券C,2,0.0049,0.036,0.0318,中低风险,0.06亿元
465,465,841,富国新回报灵活配置混合A/B,4,-0.0018,0.0098,0.0517,中高风险,0.16亿元
466,466,843,富国新回报灵活配置混合C,4,-0.0027,0.0054,0.0371,中高风险,0.02亿元
467,467,844,南方绝对收益,4,0.0465,0.0683,0.1741,中低风险,2.73亿元
468,468,845,国投瑞银信息消费混合,4,0.0228,0.2209,0.0896,中高风险,1.01亿元
469,469,846,中融货币C,3,0.0023,0.0291,0.11,低风险,84.00亿元
470,470,847,中融货币A,3,0.0021,0.0266,0.102,低风险,1.46亿元
471,471,848,工银添益快线货币,3,0.0021,0.0296,0.1102,无,896.18亿元
472,472,849,汇丰晋信双核策略混合A,4,0.0007,0.065,0.2078,中高风险,33.94亿元
473,473,850,汇丰晋信双核策略混合C,4,0.0003,0.0598,0.1925,中高风险,2.63亿元
474,474,854,鹏华养老产业股票,1,0.0582,0.3986,0.6478,高风险,5.43亿元
475,475,855,上投摩根天添盈货币A,3,0.0019,0.0244,0.0925,低风险,86.20亿元
476,476,856,上投摩根天添盈货币B,3,0.0029,0.0396,0.0955,低风险,0.00亿元
477,477,857,上投摩根天添盈货币E,3,0.0021,0.0259,0.0974,无,1.16亿元
478,478,859,融通通瑞债券C,2,0.002,-0.0355,-0.03,中风险,0.01亿元
479,479,860,银华惠增利货币,3,0.0022,0.03,0.1134,低风险,137.81亿元
480,480,861,长城货币E,3,0.0021,0.0283,0.1039,无,13.29亿元
481,481,862,富国天时货币C,3,0.0018,0.0258,0.0959,无,7.47亿元
482,482,863,富国天时货币D,3,0.0019,0.0237,0.0821,无,0.00亿元
483,483,866,华宝制造股票,1,0.0378,0.0775,-0.1966,高风险,3.50亿元
484,484,867,华宝品质生活股票,1,0.1026,0.226,0.2795,高风险,2.12亿元
485,485,868,国投瑞银增利宝货币A,3,0.0021,0.0254,0.1042,无,3.63亿元
486,486,869,国投瑞银增利宝货币B,3,0.0021,0.0255,0.1048,无,39.25亿元
487,487,870,嘉实新收益混合,4,0.0364,0.2014,-0.0811,中高风险,7.97亿元
488,488,871,北信瑞丰宜投宝A,3,0.0029,0.0276,0.1028,低风险,0.71亿元
489,489,872,北信瑞丰宜投宝B,3,0.0031,0.0301,0.1108,低风险,69.24亿元
490,490,873,华安现金宝货币A,3,0.0021,0.0262,--,无,13.47亿元
491,491,874,华安现金宝货币B,3,0.0023,0.0287,--,无,90.02亿元
492,492,875,建信稳定得利债券A,2,0.0046,0.0697,0.1348,中风险,1.99亿元
493,493,876,建信稳定得利债券C,2,0.0039,0.0649,0.1199,中风险,0.38亿元
494,494,877,华泰柏瑞量化优选混合,4,0.0105,0.1605,0.2664,中高风险,5.95亿元
495,495,878,中海医药健康产业精选混合A,4,0.0671,0.2819,0.6212,中高风险,8.35亿元
496,496,879,中海医药健康产业精选混合C,4,0.0654,0.2782,0.6009,中高风险,2.05亿元
497,497,880,富国研究精选灵活配置混合,4,0.0044,0.0936,-0.0151,中高风险,8.48亿元
498,498,882,中金现金管家A,3,0.0019,0.0262,0.1034,低风险,1.70亿元
499,499,883,中金现金管家B,3,0.0021,0.0287,0.1114,低风险,30.71亿元
500,500,884,民生加银优选股票,1,0.0829,0.137,0.3089,高风险,2.81亿元
501,501,887,上投摩根稳进回报混合,4,0.007,0.0413,0.0402,中高风险,0.33亿元
502,502,889,上投摩根纯债添利债券A,2,0.0038,0.0369,0.1001,中低风险,7.35亿元
503,503,890,上投摩根纯债添利债券C,2,0.0038,0.0323,0.0548,中低风险,0.03亿元
504,504,891,博时现金宝货币B,3,0.0022,0.0311,0.112,低风险,105.10亿元
505,505,892,九泰天宝灵活配置混合A,4,0.0859,0.0439,0.2541,中高风险,0.02亿元
506,506,893,工银创新动力股票,1,0.0419,0.0344,-0.3895,高风险,6.36亿元
507,507,894,中欧睿达定期开放混合,4,0.0122,0.0482,0.0944,中高风险,2.01亿元
508,508,895,国寿安保薪金宝货币,3,0.0022,0.029,0.1121,无,315.92亿元
509,509,896,鑫元聚鑫收益增强债A,2,0.0225,0.0776,0.1126,中风险,0.12亿元
510,510,897,鑫元聚鑫收益增强债C,2,0.0221,0.0732,0.0987,中风险,0.06亿元
511,511,898,华富恒稳纯债债券A,2,0.0041,0.0455,0.1134,中低风险,14.09亿元
512,512,899,华富恒稳纯债债券C,2,0.0034,0.0402,0.0997,中低风险,0.02亿元
513,513,901,国开货币A,3,0.0022,0.0252,0.1019,低风险,0.70亿元
514,514,902,国开货币B,3,0.0024,0.0276,0.1099,低风险,0.36亿元
515,515,903,新华活期添利货币A,3,0.002,0.0282,0.1096,低风险,33.16亿元
516,516,904,银华回报定开混合,4,-0.0133,0.0854,0.0903,中高风险,2.50亿元
517,517,905,鹏华安盈宝货币,3,0.0024,0.0331,0.1188,无,231.20亿元
518,518,907,农银红利日结货币A,3,0.002,0.0275,0.1021,低风险,523.09亿元
519,519,908,农银红利日结货币B,3,0.0022,0.03,0.11,低风险,324.81亿元
520,520,910,鑫元合丰纯债C,2,0.0074,0.0515,0.1159,中低风险,0.10亿元
521,521,911,鑫元合丰纯债A,2,0.0075,0.0525,0.0516,无,16.37亿元
522,522,912,英大现金宝货币,3,0.0019,0.0272,0.1058,低风险,24.87亿元
523,523,913,农银医疗保健股票,1,0.1408,0.3888,0.2645,高风险,15.89亿元
524,524,914,中加纯债债券,2,0.0094,0.0738,0.1734,无,4.23亿元
525,525,916,前海开源股息率100强股票,1,-0.0141,0.1269,0.0795,高风险,8.19亿元
526,526,917,嘉实快线货币A,3,0.0022,0.0299,0.1114,低风险,516.41亿元
527,527,920,易方达财富快线货币Y,3,0.0021,0.0289,0.1108,无,171.04亿元
528,528,921,中邮现金驿站货币A,3,0.002,0.0251,0.1037,无,0.10亿元
529,529,922,中邮现金驿站货币B,3,0.0021,0.0256,0.1054,无,0.38亿元
530,530,923,中邮现金驿站货币C,3,0.0021,0.0261,0.1071,无,19.76亿元
531,531,924,宝盈先进制造混合A,4,0.1131,0.2934,0.1574,中高风险,6.58亿元
532,532,925,汇添富外延增长主题股票,1,0.0246,0.0163,-0.1065,高风险,27.23亿元
533,533,926,中信建投睿信灵活配置混合A,4,0.0208,-0.0256,-0.3568,中高风险,0.21亿元
534,534,928,中融国企改革混合,4,0.0174,0.0842,0.083,中高风险,0.96亿元
535,535,929,博时黄金D,4,0.0697,0.2965,0.1887,无,0.12亿元
536,536,930,博时黄金I,4,0.0697,0.2955,0.1763,无,7.56亿元
537,537,931,国寿安保尊益信用纯债债券,2,0.0275,0.0738,0.1065,中低风险,0.48亿元
538,538,932,前海开源睿远稳健增利混合A,4,0.0065,0.156,0.2273,中高风险,0.06亿元
539,539,933,前海开源睿远稳健增利混合C,4,0.006,0.149,0.2047,中高风险,0.46亿元
540,540,935,浙商汇金转型成长,4,0.064,0.1098,-0.0483,中高风险,1.04亿元
541,541,936,博时产业新动力混合A,4,0.0515,0.1774,0.382,中高风险,6.25亿元
542,542,937,华商稳固添利债券A,2,0.0079,0.0771,-0.1691,中低风险,0.16亿元
543,543,938,华商稳固添利债券C,2,0.0069,0.0722,-0.1798,中低风险,0.18亿元
