,用户编码,用户类型,性别,开户时长,帐户余额,年龄,基金代码,基金类型,投资时间,投资金额,投资方式,手续费
370,14,C3,女,34,51377,40,124,混合型,2018-07-04,2920,定投,612
371,15,C3,女,35,40006,41,1473,股票型,2018-05-31,2799,定投,658
372,15,C3,女,35,40006,41,117,混合型,2018-02-02,2123,其他,414
373,15,C3,女,35,40006,41,279,混合型,2018-02-11,3500,定投,348
374,15,C3,女,35,40006,41,31,混合型,2018-06-10,1958,定投,755
375,15,C3,女,35,40006,41,592,股票型,2018-01-28,3247,认购,326
376,15,C3,女,35,40006,41,549,股票型,2018-08-04,2255,其他,693
377,15,C3,女,35,40006,41,127,混合型,2018-05-27,2470,其他,508
378,15,C3,女,35,40006,41,746,股票型,2018-05-25,2528,其他,321
379,15,C3,女,35,40006,41,1703,股票型,2018-03-23,3373,定投,633
380,15,C3,女,35,40006,41,328,混合型,2018-03-20,3386,其他,599
381,15,C3,女,35,40006,41,127,混合型,2018-07-30,3524,定投,882
382,15,C3,女,35,40006,41,209,混合型,2018-03-02,2635,定投,391
383,15,C3,女,35,40006,41,363,混合型,2018-08-04,3135,其他,833
384,15,C3,女,35,40006,41,120,混合型,2018-04-07,1872,申购,677
385,15,C3,女,35,40006,41,398,混合型,2018-02-22,2565,其他,378
386,15,C3,女,35,40006,41,195,混合型,2018-02-20,2180,其他,389
387,15,C3,女,35,40006,41,31,混合型,2018-08-16,1534,定投,572
388,15,C3,女,35,40006,41,215,混合型,2018-05-08,3273,其他,712
389,15,C3,女,35,40006,41,196,混合型,2018-01-02,3245,其他,573
390,15,C3,女,35,40006,41,3624,股票型,2018-05-09,3241,定投,747
391,15,C3,女,35,40006,41,58,混合型,2018-05-31,3359,申购,721
392,16,C1,女,23,44280,40,1105,股票型,2018-01-23,3730,定投,727
393,16,C1,女,23,44280,40,1628,股票型,2018-03-07,3778,申购,947
394,16,C1,女,23,44280,40,1050,股票型,2018-07-26,2971,认购,641
395,16,C1,女,23,44280,40,1878,股票型,2018-07-29,3759,其他,702
396,16,C1,女,23,44280,40,1313,股票型,2018-04-02,3565,申购,710
397,16,C1,女,23,44280,40,1319,股票型,2018-08-07,2681,认购,1182
398,16,C1,女,23,44280,40,1028,股票型,2018-07-23,4432,认购,1115
399,16,C1,女,23,44280,40,2332,股票型,2018-06-20,4327,认购,697
400,16,C1,女,23,44280,40,309,股票型,2018-08-02,4221,定投,1083
401,16,C1,女,23,44280,40,1396,股票型,2018-07-12,2604,认购,802
402,16,C1,女,23,44280,40,1319,股票型,2018-07-21,3300,认购,1189
403,16,C1,女,23,44280,40,2387,股票型,2018-01-21,5080,认购,1003
404,16,C1,女,23,44280,40,1028,股票型,2018-07-10,4288,认购,681
405,16,C1,女,23,44280,40,121,混合型,2018-03-29,3187,其他,955
406,16,C1,女,23,44280,40,418,股票型,2018-08-27,3481,其他,1150
407,16,C1,女,23,44280,40,2621,股票型,2018-07-07,3578,认购,959
408,16,C1,女,23,44280,40,2952,股票型,2018-07-06,3905,申购,874
409,16,C1,女,23,44280,40,1696,股票型,2018-01-28,3372,申购,657
410,16,C1,女,23,44280,40,1717,股票型,2018-05-20,4374,申购,990
411,16,C1,女,23,44280,40,1692,股票型,2018-03-21,4880,申购,801
412,16,C1,女,23,44280,40,220,混合型,2018-04-21,4921,认购,1029
413,16,C1,女,23,44280,40,1542,股票型,2018-02-24,4891,定投,1081
414,16,C1,女,23,44280,40,1163,股票型,2018-02-05,4819,申购,604
415,16,C1,女,23,44280,40,3298,股票型,2018-04-13,4543,认购,949
416,16,C1,女,23,44280,40,339,混合型,2018-04-13,4492,定投,619
417,16,C1,女,23,44280,40,2872,股票型,2018-06-12,4164,定投,807
418,16,C1,女,23,44280,40,2334,股票型,2018-01-21,2975,申购,1020
419,16,C1,女,23,44280,40,2168,股票型,2018-03-22,4716,认购,1035
420,16,C1,女,23,44280,40,1692,股票型,2018-03-09,2919,其他,607
421,17,C3,男,34,46669,41,73,混合型,2018-04-10,2877,申购,702
422,17,C3,男,34,46669,41,173,混合型,2018-01-28,3137,定投,730
423,17,C3,男,34,46669,41,3191,股票型,2018-03-11,2724,申购,876
424,17,C3,男,34,46669,41,209,混合型,2018-08-28,1644,其他,371
425,17,C3,男,34,46669,41,83,混合型,2018-02-07,2818,定投,773
426,17,C3,男,34,46669,41,971,股票型,2018-08-22,2127,其他,744
427,17,C3,男,34,46669,41,72,混合型,2018-02-10,3419,申购,829
428,17,C3,男,34,46669,41,1008,股票型,2018-07-06,3685,定投,895
429,17,C3,男,34,46669,41,3622,股票型,2018-02-03,3557,申购,603
430,17,C3,男,34,46669,41,126,混合型,2018-03-04,1828,定投,592
431,17,C3,男,34,46669,41,1,混合型,2018-05-01,2499,其他,432
432,17,C3,男,34,46669,41,127,混合型,2018-07-02,1979,定投,872
433,17,C3,男,34,46669,41,20,混合型,2018-03-20,1868,定投,471
434,17,C3,男,34,46669,41,398,混合型,2018-08-07,3086,其他,852
435,17,C3,男,34,46669,41,241,混合型,2018-08-27,2755,申购,377
436,17,C3,男,34,46669,41,308,混合型,2018-02-06,3079,申购,466
437,17,C3,男,34,46669,41,39,混合型,2018-01-30,2220,定投,553
438,17,C3,男,34,46669,41,199,混合型,2018-04-09,1643,申购,387
439,18,C1,女,25,53499,41,1637,股票型,2018-02-20,4535,定投,884
440,18,C1,女,25,53499,41,1166,股票型,2018-06-18,4879,其他,1083
441,18,C1,女,25,53499,41,916,股票型,2018-02-26,4173,认购,1198
442,18,C1,女,25,53499,41,1490,股票型,2018-01-06,2602,申购,887
443,18,C1,女,25,53499,41,195,混合型,2018-03-27,4637,申购,835
444,18,C1,女,25,53499,41,1696,股票型,2018-02-23,3789,申购,856
445,18,C1,女,25,53499,41,1396,股票型,2018-01-20,2995,申购,766
446,18,C1,女,25,53499,41,1208,股票型,2018-03-15,3953,认购,1004
447,18,C1,女,25,53499,41,916,股票型,2018-04-24,3766,其他,1052
448,18,C1,女,25,53499,41,925,股票型,2018-02-16,3213,定投,1024
449,18,C1,女,25,53499,41,1705,股票型,2018-02-05,3543,其他,1121
450,18,C1,女,25,53499,41,2334,股票型,2018-02-09,2666,认购,771
451,18,C1,女,25,53499,41,1717,股票型,2018-01-13,3874,认购,680
452,18,C1,女,25,53499,41,1707,股票型,2018-08-03,2910,定投,686
453,18,C1,女,25,53499,41,1714,股票型,2018-06-06,3884,其他,966
454,18,C1,女,25,53499,41,2595,股票型,2018-07-27,5062,定投,780
455,18,C1,女,25,53499,41,1579,股票型,2018-01-30,2984,认购,1185
456,18,C1,女,25,53499,41,3232,股票型,2018-05-31,4800,申购,788
457,18,C1,女,25,53499,41,1042,股票型,2018-04-17,3564,定投,1042
458,18,C1,女,25,53499,41,2300,股票型,2018-04-04,3652,定投,869
459,18,C1,女,25,53499,41,1685,股票型,2018-07-30,4212,认购,1103
460,18,C1,女,25,53499,41,2871,股票型,2018-08-30,3520,申购,937
461,18,C1,女,25,53499,41,1714,股票型,2018-03-11,3785,申购,1072
462,18,C1,女,25,53499,41,925,股票型,2018-01-23,4919,定投,905
463,18,C1,女,25,53499,41,2334,股票型,2018-02-24,3514,认购,786
464,18,C1,女,25,53499,41,1050,股票型,2018-03-09,4345,认购,1170
465,18,C1,女,25,53499,41,2210,股票型,2018-02-19,5082,定投,674
466,18,C1,女,25,53499,41,1044,股票型,2018-01-15,4292,认购,1138
467,18,C1,女,25,53499,41,2333,股票型,2018-04-06,4442,认购,745
468,18,C1,女,25,53499,41,1626,股票型,2018-03-13,4852,申购,1121
469,19,C3,女,35,52021,42,913,股票型,2018-08-24,2177,其他,458
470,19,C3,女,35,52021,42,1877,股票型,2018-02-15,1979,其他,799
471,19,C3,女,35,52021,42,367,混合型,2018-04-28,2255,申购,811
472,19,C3,女,35,52021,42,73,混合型,2018-02-04,3644,其他,898
473,19,C3,女,35,52021,42,1277,股票型,2018-06-18,2494,其他,424
474,19,C3,女,35,52021,42,65,混合型,2018-04-13,3647,其他,600
475,19,C3,女,35,52021,42,797,货币型,2018-05-17,3732,申购,482
476,19,C3,女,35,52021,42,3416,股票型,2018-04-06,2304,申购,545
477,19,C3,女,35,52021,42,110,混合型,2018-01-22,2564,定投,841
478,19,C3,女,35,52021,42,457,股票型,2018-01-16,3663,其他,442
479,19,C3,女,35,52021,42,1410,股票型,2018-02-14,1994,定投,421
480,19,C3,女,35,52021,42,66,混合型,2018-07-13,2328,其他,754
481,19,C3,女,35,52021,42,190,混合型,2018-08-30,1531,其他,378
482,19,C3,女,35,52021,42,1638,股票型,2018-07-12,3594,定投,420
483,19,C3,女,35,52021,42,1821,货币型,2018-05-23,2261,申购,867
484,19,C3,女,35,52021,42,1126,股票型,2018-01-04,1889,申购,354
485,19,C3,女,35,52021,42,214,混合型,2018-05-23,2418,定投,805
486,19,C3,女,35,52021,42,6,混合型,2018-07-12,1572,定投,580
487,19,C3,女,35,52021,42,1645,股票型,2018-01-13,1777,其他,887
488,20,C2,男,31,87960,43,367,混合型,2018-04-27,9746,认购,1129
489,20,C2,男,31,87960,43,2335,股票型,2018-05-08,9620,认购,611
490,20,C2,男,31,87960,43,242,混合型,2018-02-07,5378,认购,451
491,20,C2,男,31,87960,43,20,混合型,2018-01-31,9199,认购,630
492,20,C2,男,31,87960,43,471,股票型,2018-02-19,4505,认购,758
493,20,C2,男,31,87960,43,165,混合型,2018-06-01,9637,认购,1006
494,20,C2,男,31,87960,43,196,混合型,2018-03-12,4629,认购,928
495,20,C2,男,31,87960,43,336,混合型,2018-05-04,9062,认购,640
496,20,C2,男,31,87960,43,167,混合型,2018-02-06,9697,认购,495
497,20,C2,男,31,87960,43,73,混合型,2018-04-22,6405,认购,1077
498,20,C2,男,31,87960,43,3624,股票型,2018-04-24,7230,认购,689
499,20,C2,男,31,87960,43,166,混合型,2018-01-31,4879,认购,714
500,20,C2,男,31,87960,43,327,混合型,2018-04-21,6767,认购,586
501,20,C2,男,31,87960,43,336,混合型,2018-08-05,7072,认购,743
502,20,C2,男,31,87960,43,263,混合型,2018-06-08,5927,申购,900
503,20,C2,男,31,87960,43,328,混合型,2018-02-28,7125,认购,629
504,20,C2,男,31,87960,43,1126,股票型,2018-03-04,8785,认购,1124
505,20,C2,男,31,87960,43,1637,股票型,2018-03-09,5691,认购,579
506,20,C2,男,31,87960,43,65,混合型,2018-04-30,8184,认购,523
507,20,C2,男,31,87960,43,121,混合型,2018-01-18,8093,认购,715
508,20,C2,男,31,87960,43,2300,股票型,2018-06-13,7733,认购,906
509,21,C1,女,23,55943,41,793,股票型,2018-08-15,4849,定投,894
510,21,C1,女,23,55943,41,1054,股票型,2018-05-14,3526,定投,847
511,21,C1,女,23,55943,41,3191,股票型,2018-03-28,4481,申购,959
512,21,C1,女,23,55943,41,1764,股票型,2018-05-04,2951,认购,950
513,21,C1,女,23,55943,41,1645,股票型,2018-07-10,4363,认购,1150
514,21,C1,女,23,55943,41,985,股票型,2018-03-30,3908,其他,1145
515,21,C1,女,23,55943,41,1105,股票型,2018-04-09,4023,认购,711
516,21,C1,女,23,55943,41,1764,股票型,2018-08-19,4176,其他,864
517,21,C1,女,23,55943,41,1626,股票型,2018-04-22,4412,定投,1017
518,21,C1,女,23,55943,41,1956,股票型,2018-07-25,3206,定投,1023
519,21,C1,女,23,55943,41,854,股票型,2018-07-13,3279,其他,951
520,21,C1,女,23,55943,41,1577,股票型,2018-07-23,3543,定投,937
521,21,C1,女,23,55943,41,1104,股票型,2018-05-24,2728,定投,927
523,21,C1,女,23,55943,41,1714,股票型,2018-07-22,4920,其他,1106
524,21,C1,女,23,55943,41,1396,股票型,2018-04-18,2794,认购,822
525,21,C1,女,23,55943,41,3145,股票型,2018-07-21,4442,认购,717
526,21,C1,女,23,55943,41,1692,股票型,2018-03-28,2525,定投,634
527,21,C1,女,23,55943,41,2556,股票型,2018-05-15,2861,申购,1077
528,21,C1,女,23,55943,41,1277,股票型,2018-02-04,4918,申购,824
529,21,C1,女,23,55943,41,913,股票型,2018-05-02,4210,认购,1168
530,21,C1,女,23,55943,41,3190,股票型,2018-01-08,3066,申购,828
531,21,C1,女,23,55943,41,1277,股票型,2018-07-02,3842,其他,883
532,21,C1,女,23,55943,41,524,股票型,2018-03-01,4289,认购,1122
533,21,C1,女,23,55943,41,3145,股票型,2018-06-04,3436,认购,1195
534,21,C1,女,23,55943,41,1421,股票型,2018-02-07,4342,认购,1100
535,21,C1,女,23,55943,41,1726,股票型,2018-05-05,2790,申购,746
536,21,C1,女,23,55943,41,1409,股票型,2018-05-02,3460,其他,1017
537,21,C1,女,23,55943,41,3298,股票型,2018-01-30,3178,定投,1056
538,21,C1,女,23,55943,41,1707,股票型,2018-03-29,2777,认购,642
539,21,C1,女,23,55943,41,1186,股票型,2018-05-04,3783,申购,696
540,22,C1,女,23,41500,44,1718,股票型,2018-01-25,4691,认购,998
541,22,C1,女,23,41500,44,1476,股票型,2018-02-12,4204,认购,896
542,22,C1,女,23,41500,44,1230,股票型,2018-04-11,3280,认购,661
543,22,C1,女,23,41500,44,2980,股票型,2018-07-20,2938,认购,1053
544,22,C1,女,23,41500,44,2980,股票型,2018-05-06,2623,其他,937
545,22,C1,女,23,41500,44,2871,股票型,2018-06-23,2767,其他,1141
546,22,C1,女,23,41500,44,1878,股票型,2018-03-18,3835,申购,984
547,22,C1,女,23,41500,44,1072,股票型,2018-07-27,3138,认购,979
548,22,C1,女,23,41500,44,2289,股票型,2018-05-30,3785,定投,1177
549,22,C1,女,23,41500,44,1028,股票型,2018-02-28,4890,定投,1082
550,22,C1,女,23,41500,44,866,股票型,2018-03-17,4754,认购,890
551,22,C1,女,23,41500,44,2334,股票型,2018-08-11,2894,申购,795
552,22,C1,女,23,41500,44,1956,股票型,2018-07-28,2507,认购,957
553,22,C1,女,23,41500,44,61,混合型,2018-08-06,4793,定投,1003
554,22,C1,女,23,41500,44,592,股票型,2018-01-28,3298,其他,1051
555,22,C1,女,23,41500,44,1105,股票型,2018-05-15,4305,申购,693
556,22,C1,女,23,41500,44,2121,股票型,2018-01-28,2581,申购,1129
557,22,C1,女,23,41500,44,1167,股票型,2018-06-27,2666,认购,732
558,22,C1,女,23,41500,44,2952,股票型,2018-05-07,3372,认购,860
559,22,C1,女,23,41500,44,29,混合型,2018-02-17,3457,定投,1094
560,22,C1,女,23,41500,44,761,股票型,2018-06-30,3678,认购,966
561,22,C1,女,23,41500,44,1705,股票型,2018-07-30,2925,申购,1039
562,22,C1,女,23,41500,44,1104,股票型,2018-04-04,4680,认购,666
563,22,C1,女,23,41500,44,1877,股票型,2018-04-19,3663,认购,640
564,22,C1,女,23,41500,44,1878,股票型,2018-08-22,3839,认购,941
565,22,C1,女,23,41500,44,336,混合型,2018-06-08,3471,认购,775
566,22,C1,女,23,41500,44,1520,股票型,2018-07-11,3850,认购,1115
567,22,C1,女,23,41500,44,1482,股票型,2018-06-24,3852,申购,658
568,22,C1,女,23,41500,44,457,股票型,2018-03-19,3305,认购,981
569,22,C1,女,23,41500,44,1626,股票型,2018-05-10,4580,其他,601
570,23,C1,男,27,41078,42,309,股票型,2018-08-30,2920,申购,662
571,23,C1,男,27,41078,42,1749,股票型,2018-08-16,3894,定投,761
572,23,C1,男,27,41078,42,1054,股票型,2018-05-13,3984,其他,1115
573,23,C1,男,27,41078,42,978,股票型,2018-06-03,3463,申购,921
574,23,C1,男,27,41078,42,1313,股票型,2018-02-03,2968,定投,1073
575,23,C1,男,27,41078,42,1718,股票型,2018-02-14,3126,定投,891
576,23,C1,男,27,41078,42,1072,股票型,2018-04-10,2583,其他,957
577,23,C1,男,27,41078,42,688,股票型,2018-03-14,4831,其他,1028
578,23,C1,男,27,41078,42,1042,股票型,2018-08-03,3144,申购,908
579,23,C1,男,27,41078,42,1825,股票型,2018-01-04,4672,认购,1102
580,23,C1,男,27,41078,42,991,股票型,2018-02-08,4345,认购,948
581,23,C1,男,27,41078,42,1726,股票型,2018-08-08,4859,认购,642
582,23,C1,男,27,41078,42,2332,股票型,2018-07-27,4922,定投,750
583,23,C1,男,27,41078,42,1692,股票型,2018-05-31,4875,申购,803
584,23,C1,男,27,41078,42,2229,股票型,2018-06-01,3936,认购,1070
585,23,C1,男,27,41078,42,1677,股票型,2018-01-13,3346,其他,1167
586,23,C1,男,27,41078,42,1718,股票型,2018-07-30,4210,认购,872
587,23,C1,男,27,41078,42,1039,股票型,2018-08-07,3322,定投,1069
588,23,C1,男,27,41078,42,327,混合型,2018-02-08,2883,认购,1023
589,23,C1,男,27,41078,42,3069,股票型,2018-04-20,2725,认购,1120
590,23,C1,男,27,41078,42,3416,股票型,2018-08-17,2926,认购,602
591,23,C1,男,27,41078,42,1009,股票型,2018-02-21,4475,认购,996
592,23,C1,男,27,41078,42,1974,股票型,2018-02-07,2939,申购,1051
593,23,C1,男,27,41078,42,1070,股票型,2018-08-10,4854,定投,609
594,23,C1,男,27,41078,42,2861,股票型,2018-01-20,3383,定投,1044
595,23,C1,男,27,41078,42,1008,股票型,2018-01-27,4120,认购,1140
596,23,C1,男,27,41078,42,3312,股票型,2018-04-26,3486,认购,914
597,23,C1,男,27,41078,42,1579,股票型,2018-03-08,4271,认购,689
598,23,C1,男,27,41078,42,1105,股票型,2018-06-22,3488,认购,649
599,24,C1,男,24,48435,44,2697,股票型,2018-03-28,2618,认购,1158
600,24,C1,男,24,48435,44,925,股票型,2018-08-31,2658,认购,709
601,24,C1,男,24,48435,44,1696,股票型,2018-05-29,3226,认购,976
602,24,C1,男,24,48435,44,409,股票型,2018-08-23,2699,申购,832
603,24,C1,男,24,48435,44,1766,股票型,2018-07-19,4203,认购,968
604,24,C1,男,24,48435,44,2335,股票型,2018-04-14,4924,其他,774
605,24,C1,男,24,48435,44,2289,股票型,2018-08-14,4158,定投,983
607,24,C1,男,24,48435,44,1277,股票型,2018-05-28,4357,认购,901
608,24,C1,男,24,48435,44,1396,股票型,2018-03-11,3133,定投,603
609,24,C1,男,24,48435,44,1416,股票型,2018-07-27,4745,认购,749
610,24,C1,男,24,48435,44,411,股票型,2018-05-02,4741,定投,800
611,24,C1,男,24,48435,44,326,股票型,2018-01-01,4238,申购,892
612,24,C1,男,24,48435,44,1410,股票型,2018-08-10,4290,认购,611
613,24,C1,男,24,48435,44,991,股票型,2018-05-20,3780,其他,921
614,24,C1,男,24,48435,44,793,股票型,2018-07-28,3090,认购,645
615,24,C1,男,24,48435,44,1696,股票型,2018-05-18,4994,申购,1052
616,24,C1,男,24,48435,44,793,股票型,2018-08-14,4209,其他,975
617,24,C1,男,24,48435,44,1749,股票型,2018-05-31,3543,认购,1185
618,24,C1,男,24,48435,44,1705,股票型,2018-06-12,2590,认购,689
619,24,C1,男,24,48435,44,1048,股票型,2018-01-09,2564,申购,696
620,24,C1,男,24,48435,44,1790,股票型,2018-07-04,2730,认购,1069
621,24,C1,男,24,48435,44,3623,股票型,2018-07-17,5011,认购,996
622,24,C1,男,24,48435,44,746,股票型,2018-04-11,3797,定投,756
623,24,C1,男,24,48435,44,1542,股票型,2018-01-10,4539,认购,754
624,24,C1,男,24,48435,44,1036,股票型,2018-01-04,4214,申购,606
625,24,C1,男,24,48435,44,1725,股票型,2018-01-09,5041,定投,998
626,24,C1,男,24,48435,44,2387,股票型,2018-07-06,3126,申购,1088
627,24,C1,男,24,48435,44,925,股票型,2018-05-22,4150,认购,676
628,24,C1,男,24,48435,44,913,股票型,2018-06-08,3074,认购,800
629,24,C1,男,24,48435,44,688,股票型,2018-06-21,2818,认购,1154
630,25,C2,男,31,98541,42,110,混合型,2018-04-15,9352,认购,856
631,25,C2,男,31,98541,42,58,混合型,2018-04-29,5832,认购,673
632,25,C2,男,31,98541,42,336,混合型,2018-06-21,6576,认购,908
633,25,C2,男,31,98541,42,971,股票型,2018-04-20,8499,认购,720
634,25,C2,男,31,98541,42,2871,股票型,2018-04-26,7506,认购,1068
635,25,C2,男,31,98541,42,58,混合型,2018-06-16,7378,定投,641
636,25,C2,男,31,98541,42,29,混合型,2018-06-24,9635,认购,961
637,25,C2,男,31,98541,42,2556,股票型,2018-04-02,9666,认购,1174
638,25,C2,男,31,98541,42,1645,股票型,2018-05-14,5868,认购,1104
639,25,C2,男,31,98541,42,172,混合型,2018-02-15,7803,认购,559
640,25,C2,男,31,98541,42,3298,股票型,2018-05-01,8526,认购,756
641,25,C2,男,31,98541,42,199,混合型,2018-02-24,5869,认购,729
642,25,C2,男,31,98541,42,242,混合型,2018-04-02,8372,认购,564
643,25,C2,男,31,98541,42,30,混合型,2018-07-13,6138,认购,688
644,25,C2,男,31,98541,42,190,混合型,2018-05-01,8834,认购,414
645,25,C2,男,31,98541,42,390,混合型,2018-02-16,5194,认购,717
646,25,C2,男,31,98541,42,126,混合型,2018-02-24,8611,认购,970
647,25,C2,男,31,98541,42,1319,股票型,2018-08-15,6967,认购,522
648,26,C1,男,23,41533,43,513,股票型,2018-04-09,4078,其他,894
649,26,C1,男,23,41533,43,1319,股票型,2018-01-20,4293,其他,710
650,26,C1,男,23,41533,43,1917,股票型,2018-08-06,3208,其他,1088
651,26,C1,男,23,41533,43,1421,股票型,2018-08-28,4991,认购,818
652,26,C1,男,23,41533,43,1790,股票型,2018-02-17,3299,其他,738
653,26,C1,男,23,41533,43,1616,股票型,2018-05-15,2796,其他,953
654,26,C1,男,23,41533,43,2300,股票型,2018-02-13,3030,认购,1112
655,26,C1,男,23,41533,43,2333,股票型,2018-07-04,2536,申购,790
656,26,C1,男,23,41533,43,1416,股票型,2018-02-22,2842,认购,966
657,26,C1,男,23,41533,43,1195,股票型,2018-07-03,4970,定投,608
658,26,C1,男,23,41533,43,1528,股票型,2018-07-31,4603,认购,715
659,26,C1,男,23,41533,43,1626,股票型,2018-08-01,4306,认购,1004
660,26,C1,男,23,41533,43,1008,股票型,2018-04-01,4817,申购,690
661,26,C1,男,23,41533,43,688,股票型,2018-07-23,4245,认购,1186
662,26,C1,男,23,41533,43,1672,股票型,2018-06-29,3172,认购,752
663,26,C1,男,23,41533,43,978,股票型,2018-06-25,3329,认购,960
664,26,C1,男,23,41533,43,756,股票型,2018-02-14,4273,认购,712
665,26,C1,男,23,41533,43,1678,股票型,2018-07-07,4708,其他,1046
666,26,C1,男,23,41533,43,854,股票型,2018-01-23,4095,认购,921
667,26,C1,男,23,41533,43,3298,股票型,2018-07-28,2771,定投,1007
668,26,C1,男,23,41533,43,1404,股票型,2018-06-05,2780,申购,963
669,26,C1,男,23,41533,43,2333,股票型,2018-03-14,4621,认购,730
670,26,C1,男,23,41533,43,1764,股票型,2018-05-14,3062,认购,814
671,26,C1,男,23,41533,43,1009,股票型,2018-08-05,4465,定投,1098
